Date,Open,High,Low,Close,Adj Close,Volume
17-04-2023,392.899994,402,392.899994,400.149994,400.149994,11041243
18-04-2023,400,402,397,398.5,398.5,9494641
19-04-2023,396.049988,401.350006,396,398.75,398.75,9744202
20-04-2023,400,402.649994,397.700012,400.299988,400.299988,6667781
21-04-2023,400.299988,409,399.049988,408.25,408.25,14252204
24-04-2023,410,410,404.200012,408.700012,408.700012,5981760
25-04-2023,408.700012,413.549988,407.399994,411.549988,411.549988,8840188
26-04-2023,412,413,409.049988,412.25,412.25,7620723
27-04-2023,412.200012,417.399994,411,416,416,12614263
28-04-2023,418,428.25,413.700012,425.549988,425.549988,12718721
02-05-2023,426,427,421.200012,424.450012,424.450012,10253527
03-05-2023,424,428.5,422.049988,427.149994,427.149994,7325483
04-05-2023,425.299988,427,424,424.600006,424.600006,7984933
05-05-2023,425.950012,431.899994,424.350006,428.75,428.75,12412416
08-05-2023,431,433.450012,429.350006,431.450012,431.450012,7243636
09-05-2023,432.799988,433.149994,421.5,423.799988,423.799988,9992962
10-05-2023,423.950012,426.350006,422.200012,425.350006,425.350006,9754485
11-05-2023,427.25,427.399994,418.899994,420.399994,420.399994,15982423
12-05-2023,420.399994,422.700012,416.049988,420.450012,420.450012,11135894
15-05-2023,420,428.700012,419.049988,427.799988,427.799988,9151102
16-05-2023,430,430,423.5,423.950012,423.950012,7994197
