Date,Open,High,Low,Close,Adj Close,Volume
2020-01-17,25.600000,25.799999,25.150000,25.299999,24.704586,171365
2020-01-20,25.450001,25.700001,25.000000,25.049999,24.460470,212398
2020-01-21,25.000000,25.250000,24.400000,24.600000,24.021061,257001
2020-01-22,24.650000,25.100000,24.500000,24.850000,24.265177,156254
2020-01-23,25.000000,26.799999,24.700001,26.600000,25.973993,784951
2020-01-24,26.700001,27.000000,26.150000,26.350000,25.729876,727918
2020-01-27,26.350000,26.850000,25.900000,26.200001,25.583406,390923
2020-01-28,26.500000,27.500000,26.150000,27.150000,26.511047,925183
2020-01-29,27.549999,29.250000,27.250000,28.900000,28.219864,2179628
2020-01-30,28.900000,29.299999,27.350000,27.549999,26.901634,1289220
2020-01-31,27.900000,28.049999,26.850000,27.400000,26.755165,650991
2020-02-03,24.799999,25.250000,23.850000,24.000000,23.435181,709478
2020-02-04,24.700001,24.700001,24.299999,24.600000,24.021061,285316
2020-02-05,24.950001,25.549999,24.700001,25.299999,24.704586,334620
2020-02-06,25.500000,25.799999,25.100000,25.200001,24.606941,248121
2020-02-07,25.200001,25.350000,24.900000,25.049999,24.460470,242526
2020-02-10,25.250000,25.299999,24.650000,24.750000,24.167530,247339
2020-02-11,25.000000,25.150000,24.549999,24.700001,24.118708,238047
2020-02-12,25.100000,25.100000,23.250000,23.750000,23.191065,519661
2020-02-13,23.400000,24.150000,22.850000,23.150000,22.605185,728989
2020-02-14,23.299999,23.700001,22.850000,22.950001,22.409893,418852
2020-02-17,23.000000,23.150000,22.250000,22.400000,21.872835,378132
2020-02-18,22.600000,22.900000,21.950001,22.500000,21.970482,486357
2020-02-19,22.500000,23.650000,22.100000,23.350000,22.800478,868585
2020-02-20,23.799999,24.400000,23.400000,23.600000,23.044596,875042
2020-02-24,23.750000,23.750000,22.850000,22.950001,22.409893,321994
2020-02-25,23.100000,23.200001,22.450001,22.549999,22.019304,430279
2020-02-26,22.500000,22.799999,22.299999,22.400000,21.872835,286914
2020-02-27,22.400000,22.500000,21.900000,22.000000,21.482250,302038
2020-02-28,21.850000,21.850000,20.750000,21.100000,20.603430,567706
2020-03-02,21.500000,21.799999,19.750000,20.250000,19.773434,472010
2020-03-03,20.250000,20.400000,19.650000,20.100000,19.626965,528201
2020-03-04,20.250000,20.350000,19.400000,19.900000,19.431671,281588
2020-03-05,20.150000,20.500000,19.750000,20.000000,19.529318,300722
2020-03-06,19.500000,19.500000,18.750000,18.950001,18.504028,322506
2020-03-09,18.750000,18.750000,17.750000,18.000000,17.576385,469823
2020-03-11,18.100000,18.450001,17.850000,17.900000,17.478739,289792
2020-03-12,16.400000,16.400000,15.600000,16.000000,15.623454,668159
2020-03-13,15.000000,17.650000,13.250000,17.000000,16.599920,966461
2020-03-16,16.900000,16.900000,15.750000,16.250000,15.867571,269892
2020-03-17,16.400000,16.799999,15.750000,16.000000,15.623454,288987
2020-03-18,16.250000,16.250000,14.250000,14.450000,14.109932,429164
2020-03-19,14.350000,14.350000,13.600000,13.950000,13.621698,520434
2020-03-20,13.800000,14.800000,13.600000,13.900000,13.572875,498379
2020-03-23,13.300000,13.300000,11.150000,11.150000,10.887594,554960
2020-03-24,11.800000,12.000000,10.200000,11.000000,10.741125,394733
2020-03-25,10.350000,11.750000,10.350000,11.600000,11.327004,259059
2020-03-26,11.900000,12.750000,11.650000,12.750000,12.449940,359909
2020-03-27,13.800000,14.000000,12.650000,12.800000,12.498763,694632
2020-03-30,12.700000,13.000000,11.850000,12.600000,12.303471,207270
2020-03-31,13.050000,13.200000,12.750000,12.900000,12.596410,248337
2020-04-01,12.800000,14.190000,12.650000,13.960000,13.631464,453054
2020-04-03,14.360000,15.350000,13.760000,15.350000,14.988751,1288525
2020-04-07,16.690001,16.879999,15.850000,16.879999,16.482742,1093439
2020-04-08,17.400000,17.719999,17.150000,17.719999,17.302975,874372
2020-04-09,18.490000,18.600000,18.400000,18.600000,18.162266,980352
2020-04-13,19.340000,19.340000,17.670000,17.670000,17.254152,1640990
2020-04-15,17.000000,17.500000,16.790001,16.840000,16.443686,558981
2020-04-16,16.799999,17.680000,16.549999,17.680000,17.263918,1080705
2020-04-17,18.450001,18.549999,17.309999,18.500000,18.064619,799679
2020-04-20,19.190001,19.190001,17.850000,18.450001,18.015797,576984
2020-04-21,17.950001,18.000000,17.650000,17.690001,17.273682,363136
2020-04-22,17.799999,17.799999,17.000000,17.500000,17.088154,310464
2020-04-23,17.799999,17.950001,17.520000,17.660000,17.244387,216793
2020-04-24,17.660000,17.660000,17.209999,17.290001,16.883097,135265
2020-04-27,17.350000,17.549999,16.940001,17.049999,16.648743,147762
