Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-Jul-04,25.99,26.4,25.65,25.87,130.0185284,20617,374,2680592,12880,62.47,3.75,-0.6
23-Jul-04,25.8,25.98,25.7,25.75,129.2037396,7220,170,932851,5232,72.47,1.4,-0.25
26-Jul-04,25.3,25.89,24.4,25.81,127.6772845,17706,364,2260654,8206,46.35,7.45,2.55
27-Jul-04,25.94,25.94,25.4,25.54,128.175947,4831,123,619218,2996,62.02,2.7,-2
28-Jul-04,26.2,26.2,25.38,25.57,128.4565829,19900,358,2556286,9776,49.13,4.1,-3.15
29-Jul-04,25.6,25.9,25.4,25.61,128.2352722,5364,128,687854,3647,67.99,2.5,0.05
30-Jul-04,25.96,26.14,25.31,25.52,128.5819792,19877,374,2555824,8627,43.4,4.15,-2.2
02-Aug-04,25.2,25.6,24.8,25.06,125.7743874,12650,319,1591046,9566,75.62,4,-0.7
03-Aug-04,25.38,25.49,25.11,25.26,126.2670436,12556,286,1585409,8134,64.78,1.9,-0.6
04-Aug-04,25.1,25.31,24.82,25.01,125.123557,11088,250,1387370,6728,60.68,2.45,-0.45
05-Aug-04,25.27,25.27,24.8,25.02,125.2299754,12984,329,1625986,7336,56.5,2.35,-1.25
06-Aug-04,25.3,25.82,25,25.27,127.1830616,25150,503,3198654,11874,47.21,4.1,-0.15
09-Aug-04,25.7,25.98,25.3,25.38,127.4525797,9342,264,1190662,5547,59.38,3.4,-1.6
10-Aug-04,25.4,25.5,25.01,25.14,126.2778248,13001,293,1641738,7728,59.44,2.45,-1.3
11-Aug-04,25.3,25.4,24.94,25.23,125.9197753,27236,519,3429551,16200,59.48,2.3,-0.35
12-Aug-04,24.8,25.2,24.24,24.72,123.4579174,31058,687,3834356,15225,49.02,4.8,-0.4
13-Aug-04,25,25,24.32,24.64,123.0303774,10995,315,1352719,4975,45.25,3.4,-1.8
16-Aug-04,24.5,24.8,23.83,24.01,121.379784,21478,458,2606995,14125,65.76,4.85,-2.45
17-Aug-04,24.39,24.39,23.8,23.91,120.1051463,22074,527,2651201,17841,80.82,2.95,-2.4
18-Aug-04,24.15,24.15,23.04,23.29,118.0935861,14297,306,1688384,9817,68.66,5.55,-4.3
19-Aug-04,23.4,23.94,23.1,23.26,116.6745195,30435,591,3550989,18659,61.31,4.2,-0.7
20-Aug-04,23.4,23.4,22.97,23.01,115.4533364,8572,186,989666,5365,62.59,2.15,-1.95
23-Aug-04,23.2,23.2,21.66,21.87,110.581583,25281,412,2795613,14666,58.01,7.7,-6.65
24-Aug-04,22,22.65,21.8,22.57,111.8746721,35834,617,4008917,21470,59.92,4.25,2.85
25-Aug-04,22.6,22.6,22.02,22.12,111.6651748,21226,298,2370205,6055,28.53,2.9,-2.4
26-Aug-04,22.59,22.7,22.2,22.29,111.8280036,16605,316,1856904,9010,54.26,2.5,-1.5
27-Aug-04,22.42,23.01,22.4,22.81,114.1103921,23489,433,2680339,12050,51.3,3.05,1.95
30-Aug-04,23.17,24.4,23.1,24.01,118.2180602,23920,397,2827776,16079,67.22,6.5,4.2
31-Aug-04,24.25,24.7,23.43,23.81,118.9633317,32944,438,3919128,17668,53.63,6.35,-2.2
01-Sep-04,24.6,24.6,23.8,23.99,119.8482222,9000,195,1078634,7447,82.74,4,-3.05
02-Sep-04,24.57,25,24.22,24.65,122.908231,41441,712,5093440,18875,45.55,3.9,0.4
03-Sep-04,24.8,26,24.8,24.95,126.3569999,82465,1128,10420030,37166,45.07,6,0.75
06-Sep-04,25.4,25.5,24.6,24.85,125.2407813,81709,829,10233299,63610,77.85,4.5,-2.75
07-Sep-04,24.8,25.02,24.56,24.69,124.1348529,36195,272,4493061,31055,85.8,2.3,-0.55
08-Sep-04,24.6,25.03,24.5,24.58,124.4899967,45435,479,5656203,39256,86.4,2.65,-0.1
09-Sep-04,24.8,25,24.22,24.31,122.9126391,29567,500,3634158,8982,30.38,3.9,-2.45
10-Sep-04,24.8,24.8,23.82,24.02,120.8611655,19390,304,2343498,11615,59.9,4.9,-3.9
13-Sep-04,24,24.2,23.61,24.07,119.4759696,24573,422,2935883,12791,52.05,2.95,0.35
14-Sep-04,24.39,28,24.39,27.36,134.8835599,10490328,4195,1414972785,10104154,96.32,18.05,14.85
15-Sep-04,27.2,27.68,25.87,26.03,131.7798469,122919,1537,16198247,42611,34.67,9.05,-5.85
16-Sep-04,26,26.02,25.51,25.7,128.7933068,31375,455,4040890,15801,50.36,2.55,-1.5
17-Sep-04,26.16,26.59,26,26.24,131.6141739,44476,612,5853672,22249,50.02,2.95,0.4
20-Sep-04,26.4,26.6,25.63,25.79,130.4398169,33855,436,4416040,17347,51.24,4.85,-3.05
21-Sep-04,26,26.16,25.62,25.74,129.0056337,28578,380,3686723,17295,60.52,2.7,-1.3
22-Sep-04,25.9,26.61,25.65,26.06,130.1804398,63251,781,8234043,32581,51.51,4.8,0.8
23-Sep-04,26.14,26.9,25.7,25.91,131.3943915,62869,872,8260634,25665,40.82,6,-1.15
24-Sep-04,26.1,26.54,25.6,25.63,128.9258812,28967,427,3734596,15457,53.36,4.7,-2.35
27-Sep-04,25.98,26.09,25.6,25.77,129.0126427,55605,350,7173748,46140,82.98,2.45,-1.05
28-Sep-04,26.06,26.06,25.4,25.51,128.2137541,30769,177,3945009,25489,82.84,3.3,-2.75
29-Sep-04,25.94,26.19,25.23,25.39,128.1547705,20889,275,2677025,10765,51.53,4.8,-2.75
30-Sep-04,26.13,26.13,25.6,25.99,129.6939539,30747,471,3987700,25196,81.95,2.65,-0.7
01-Oct-04,25.8,26.6,25.8,26.27,130.7496777,56631,520,7404485,47204,83.35,4,2.35
04-Oct-04,26.94,27.45,26.2,26.55,134.5162962,109228,1461,14692946,67907,62.17,6.25,-1.95
05-Oct-04,26.96,27.88,26.4,27.57,135.5924108,63986,1085,8676016,33727,52.79,7.4,3.05
06-Oct-04,27.6,28.98,27.6,28.72,142.7067441,161770,2028,23085670,80591,49.82,6.9,5.6
07-Oct-04,29,29.4,28.82,29.21,145.5865236,68594,1158,9986362,40980,59.74,2.9,1.05
08-Oct-04,29.6,31.97,29.4,31.39,154.2149094,420070,4395,64781057,188239,44.81,12.85,8.95
09-Oct-04,31.3,32.34,30.9,31.82,158.6124359,132471,1801,21011548,60848,45.93,7.2,2.6
11-Oct-04,31.82,33.2,31,31.42,159.923528,187258,2378,29946960,105665,56.43,11,-2
12-Oct-04,32,32.6,30,30.07,154.2217578,73684,1159,11363676,26030,35.33,13,-9.65
14-Oct-04,30,30.86,28.91,29.48,147.9233177,407095,4436,60218843,121866,29.94,9.75,-2.6
15-Oct-04,28.8,31.88,28.15,30.43,152.5453271,281818,3498,42990019,97975,34.77,18.65,8.15
18-Oct-04,30.8,31.32,30.56,30.96,155.1819782,124416,1774,19307121,57041,45.85,3.8,0.8
19-Oct-04,30.97,30.97,30.21,30.53,152.2041168,66702,1017,10152319,45042,67.53,3.8,-2.2
20-Oct-04,30.45,30.91,30.05,30.4,153.1023345,63439,439,9712659,53207,83.87,4.3,-0.25
21-Oct-04,30.2,30.96,30.11,30.7,152.4598026,18036,358,2749765,8827,48.94,4.25,2.5
25-Oct-04,30,30.16,29,29.03,146.8815612,25186,383,3699359,15169,60.23,5.8,-4.85
26-Oct-04,28.85,29.76,28.02,28.45,144.4354005,342425,1160,49458292,324335,94.72,8.7,-2
27-Oct-04,28.6,29.05,28.6,28.81,144.1030269,203374,520,29306809,194777,95.77,2.25,1.05
28-Oct-04,28.8,29.08,28.5,28.66,144.1582651,10375,177,1495642,3295,31.76,2.9,-0.7
29-Oct-04,29.33,31.6,28.11,30.5,152.5703336,153817,2079,23467911,39183,25.47,17.45,5.85
01-Nov-04,30.5,30.98,29.6,30.68,152.7932813,45574,830,6963401,16337,35.85,6.9,0.9
02-Nov-04,30.8,31,30.01,30.19,152.0857054,12823,277,1950195,5197,40.53,4.95,-3.05
03-Nov-04,30.24,30.9,30.2,30.64,153.3041208,21452,375,3288680,13722,63.97,3.5,2
04-Nov-04,30.61,30.99,30,30.26,153.3003396,17670,415,2708817,8268,46.79,4.95,-1.75
05-Nov-04,30.64,30.96,30,30.52,152.400872,71791,747,10941011,50731,70.66,4.8,-0.6
08-Nov-04,30.22,31.6,30.22,31.5,156.0689461,47849,746,7467743,31524,65.88,6.9,6.4
09-Nov-04,31.3,31.85,31.03,31.58,157.4711191,43766,507,6891881,28178,64.38,4.1,1.4
10-Nov-04,31.98,32.06,31.6,31.67,158.7006906,45615,673,7239132,27329,59.91,2.3,-1.55
11-Nov-04,31.9,31.99,30.7,30.81,155.6655867,12963,234,2017893,4969,38.33,6.45,-5.45
12-Nov-04,31.2,31.54,30.6,30.68,154.4237613,3653,81,564110,2098,57.43,4.7,-2.6
16-Nov-04,30.8,31,30.71,30.83,154.2524539,8354,111,1288625,4757,56.94,1.45,0.15
17-Nov-04,31.38,32.3,31.1,31.81,157.7461479,63017,785,9940689,48398,76.8,6,2.15
18-Nov-04,32.2,32.96,31.4,31.58,161.3022076,83393,916,13451475,55651,66.73,7.8,-3.1
19-Nov-04,31.99,32.05,30.62,30.8,157.602944,20856,293,3286967,11030,52.89,7.15,-5.95
22-Nov-04,30,30.98,30,30.22,151.6407573,25512,245,3868659,19716,77.28,4.9,1.1
23-Nov-04,30.24,31.76,30,31.27,154.7929347,18598,275,2878839,9684,52.07,8.8,5.15
24-Nov-04,32,32.36,30.86,31.1,157.821926,21828,319,3444937,10576,48.45,7.5,-4.5
25-Nov-04,32,33.19,31.7,32.8,161.6845182,107610,1141,17398871,62574,58.15,7.45,4
29-Nov-04,33.48,34.8,33.46,34.09,170.7419441,116405,1522,19875216,69626,59.81,6.7,3.05
30-Nov-04,34.25,34.58,32.6,33.3,166.9004474,112423,1301,18763449,68677,61.09,9.9,-4.75
01-Dec-04,33.8,36,33.03,35.65,174.9985769,160215,2065,28037397,82069,51.22,14.85,9.25
02-Dec-04,35.9,39.1,35.62,37.89,187.7320912,359753,4086,67537183,158250,43.99,17.4,9.95
03-Dec-04,37.98,38.7,35.01,35.45,181.9541775,119941,1623,21823766,50057,41.73,18.45,-12.65
06-Dec-04,37,42,37,37.66,195.2397187,293786,4048,57358696,81413,27.71,25,3.3
07-Dec-04,38,38.16,36.82,37.01,186.6320577,81347,1211,15181958,32853,40.39,6.7,-4.95
08-Dec-04,37.6,38.7,35.12,36.3,184.0586418,176444,2263,32476043,45865,25.99,17.9,-6.5
09-Dec-04,37.6,37.6,35.41,35.6,178.8957537,115112,1160,20593048,63554,55.21,10.95,-10
10-Dec-04,36.4,36.99,35.69,35.93,180.8824096,127706,1338,23099769,73717,57.72,6.5,-2.35
13-Dec-04,36.39,36.4,35.04,35.15,176.865559,51941,583,9186574,28292,54.47,6.8,-6.2
14-Dec-04,35.7,35.74,34.72,35.57,176.4508351,189200,1410,33384498,150388,79.49,5.1,-0.65
15-Dec-04,35.45,36.39,34.1,34.91,177.6624235,172826,1579,30704686,80206,46.41,11.45,-2.7
16-Dec-04,34.7,36,33,35.26,173.9530016,186751,2299,32485897,50712,27.15,15,2.8
17-Dec-04,35.61,35.61,33.6,33.71,171.1101673,137972,1570,23608412,71083,51.52,10.05,-9.5
20-Dec-04,34,35.4,33.2,33.84,171.4522728,166446,2039,28537545,82439,49.53,11,-0.8
21-Dec-04,34.2,35,34.2,34.79,173.8540773,74608,1021,12970905,33944,45.5,4,2.95
22-Dec-04,35.2,35.35,34.2,34.67,174.4751912,151297,1212,26397573,72806,48.12,5.75,-2.65
23-Dec-04,35.2,38.34,35.2,37.89,185.8844653,450159,5109,83677565,146724,32.59,15.7,13.45
24-Dec-04,38.18,38.55,36.3,36.62,185.3942367,213628,2554,39605400,80222,37.55,11.25,-7.8
27-Dec-04,36.6,37.28,36,37.08,184.7349321,108459,760,20036166,71855,66.25,6.4,2.4
28-Dec-04,37.89,37.89,36.6,37.04,184.7585512,101740,919,18797335,73452,72.2,6.45,-4.25
29-Dec-04,37.58,37.58,36.26,36.42,183.2400856,26174,486,4796126,11666,44.57,6.6,-5.8
30-Dec-04,37.2,37.78,36.41,36.57,185.3027793,57352,880,10627485,18646,32.51,6.85,-3.15
31-Dec-04,36.6,37.4,36.6,37.04,185.0544608,70032,929,12959734,41666,59.5,4,2.2
03-Jan-05,37.4,38,37.03,37.79,188.1241782,55211,733,10386524,26203,47.46,4.85,1.95
04-Jan-05,37.61,38.26,37.4,37.61,188.8076766,39132,573,7388422,16051,41.02,4.3,0
05-Jan-05,37.8,37.85,35.2,36.72,183.1279972,55009,678,10073688,27765,50.47,13.25,-5.4
06-Jan-05,36.2,37.58,35.4,36.5,182.115348,51453,675,9370381,17511,34.03,10.9,1.5
07-Jan-05,37.16,38.06,36.45,37.82,186.3170117,77423,685,14425222,49479,63.91,8.05,3.3
10-Jan-05,38.4,38.93,38,38.5,192.4240068,72013,986,13857030,35771,49.67,4.65,0.5
11-Jan-05,38.4,38.66,36.61,37.49,187.6032213,34707,539,6511145,17396,50.12,10.25,-4.55
12-Jan-05,37.42,37.42,35.6,36.07,182.2951357,37498,720,6835703,23451,62.54,9.1,-6.75
13-Jan-05,36.2,36.8,33.82,34.99,176.6827134,296842,3053,52446850,176251,59.38,14.9,-6.05
14-Jan-05,35.56,38.12,35.22,37.62,184.6599432,151113,1916,27904518,56329,37.28,14.5,10.3
17-Jan-05,38.36,40.37,37.21,39.31,193.7863406,348962,4032,67624069,76617,21.96,15.8,4.75
18-Jan-05,39.65,41.58,39.21,39.45,202.4608248,328511,4448,66510608,61118,18.6,11.85,-1
19-Jan-05,39.71,40.4,38.71,39.09,198.0658682,75226,1285,14899703,18589,24.71,8.45,-3.1
20-Jan-05,39.2,39.2,37.7,38.28,190.8076571,44821,697,8552190,18899,42.17,7.5,-4.6
24-Jan-05,38.2,41.86,37.8,41.01,200.2394624,184814,2143,37007056,96430,52.18,20.3,14.05
25-Jan-05,41,41.19,39.4,39.81,200.0922982,88745,1298,17757191,27748,31.27,8.95,-5.95
27-Jan-05,40.16,41.49,39.84,41.25,204.3340239,114399,1650,23375608,63358,55.38,8.25,5.45
28-Jan-05,41.42,41.6,40.65,40.78,204.9375489,53642,792,10993260,22047,41.1,4.75,-3.2
31-Jan-05,40.84,41.8,40.68,41.24,206.066714,98555,1060,20308905,71939,72.99,5.6,2
01-Feb-05,41.8,41.8,39.6,40.91,202.7405615,117550,1224,23832153,59320,50.46,11,-4.45
02-Feb-05,41.1,43.89,40.31,42.99,211.5502855,207187,2113,43830469,57924,27.96,17.9,9.45
03-Feb-05,43,45.16,42.83,44.91,221.8505413,194629,2781,43178549,77124,39.63,11.65,9.55
04-Feb-05,45,46.2,44,44.92,225.7151295,151869,1948,34279131,27613,18.18,11,-0.4
07-Feb-05,45.55,45.8,44.01,44.39,225.0346392,45613,720,10264505,16690,36.59,8.95,-5.8
08-Feb-05,44.4,46.49,44.32,45.86,227.7132613,90783,1388,20672493,42945,47.31,10.85,7.3
09-Feb-05,46.36,46.4,45,46.19,230.1602703,69857,902,16078306,30721,43.98,7,-0.85
10-Feb-05,45.61,45.99,44.6,45.11,227.2976923,22100,380,5023279,9269,41.94,6.95,-2.5
11-Feb-05,45.4,46.4,45.3,46.14,229.1922574,39031,477,8945603,17845,45.72,5.5,3.7
14-Feb-05,46.76,47.04,45.2,46.48,232.9723528,60187,840,14021907,26617,44.22,9.2,-1.4
15-Feb-05,45.81,46.6,45.81,46.22,230.5482433,22656,473,5223301,12055,53.21,3.95,2.05
16-Feb-05,46.75,46.9,45.6,46.46,232.4708807,86489,740,20106174,58306,67.41,6.5,-1.45
17-Feb-05,46,46.36,43.61,43.96,222.0057151,60366,932,13401597,29276,48.5,13.75,-10.2
18-Feb-05,44.4,45.4,44,44.14,224.1466232,151388,1224,33933109,107945,71.3,7,-1.3
21-Feb-05,45,47.28,44.01,46.11,229.2087372,87488,1535,20053014,34858,39.84,16.35,5.55
22-Feb-05,46.11,46.4,44.8,46.12,229.4281798,39035,757,8955729,7070,18.11,8,0.05
23-Feb-05,45.8,46.28,44.8,45.31,228.0409929,18613,341,4244527,7481,40.19,7.4,-2.45
24-Feb-05,45.1,46.28,45.1,45.78,229.0425935,272835,361,62490836,258833,94.87,5.9,3.4
25-Feb-05,46.49,46.89,44.8,45.13,229.164524,73272,936,16791343,33007,45.05,10.45,-6.8
28-Feb-05,45.6,51.2,45.6,48.21,243.4536097,323904,4000,78855598,146358,45.19,28,13.05
01-Mar-05,48.61,48.61,45,45.22,229.5285247,225261,2494,51703825,100595,44.66,18.05,-16.95
02-Mar-05,45.7,46.74,45.22,45.58,230.0133934,93927,1311,21604468,33362,35.52,7.6,-0.6
03-Mar-05,46.2,46.49,45.42,45.65,230.2833258,48686,672,11211574,17622,36.2,5.35,-2.75
04-Mar-05,46.16,46.8,45.8,46.42,230.7552627,183082,1738,42247135,132572,72.41,5,1.3
07-Mar-05,47,48.8,46.8,47.19,238.7766093,117816,1369,28131705,53153,45.12,10,0.95
08-Mar-05,48,49.58,47.5,49.25,242.7086269,137511,1753,33375106,59885,43.55,10.4,6.25
09-Mar-05,49.4,51.2,48.8,49.94,251.2973715,278564,3156,70002401,117136,42.05,12,2.7
10-Mar-05,50.2,52.72,50.2,51.42,258.5563852,280038,3685,72405613,99063,35.37,12.6,6.1
11-Mar-05,51.69,52.6,50.8,52.17,258.6921119,310392,3221,80295962,169774,54.7,9,2.4
14-Mar-05,52.77,53.82,51.95,52.01,262.3418628,193917,1472,50872547,85656,44.17,9.35,-3.8
15-Mar-05,52.59,53.41,49.8,51.21,260.9327826,244639,1160,63834335,168923,69.05,18.05,-6.9
16-Mar-05,51.8,53.4,48.21,48.96,251.0689657,420934,3369,105683464,169023,40.15,25.95,-14.2
17-Mar-05,49.05,50.4,48,48.24,246.3107984,152356,1429,37526928,53245,34.95,12,-4.05
18-Mar-05,48.7,49.15,47.6,48.02,240.6062067,131117,960,31547564,63561,48.48,7.75,-3.4
21-Mar-05,48.8,49,48,48.06,241.0348546,35892,359,8651223,15482,43.13,5,-3.7
22-Mar-05,48.4,48.4,46.61,46.92,235.3939824,143745,453,33836708,120060,83.52,8.95,-7.4
23-Mar-05,46.4,47.57,46.4,47.38,236.7522488,1237762,753,293042937,1181891,95.49,5.85,4.9
24-Mar-05,47.4,47.6,45.67,46.71,232.0740312,364549,521,84602356,339851,93.23,9.65,-3.45
28-Mar-05,47,47.5,46,46.33,233.1525051,49100,303,11447788,37113,75.59,7.5,-3.35
29-Mar-05,46.85,46.85,44.61,45.23,228.966215,1044309,363,239111479,1027441,98.38,11.2,-8.1
30-Mar-05,46,53,44.7,48.17,231.4962831,45871,546,10618966,17065,37.2,41.5,10.85
31-Mar-05,48,49.96,45.83,48.41,237.6372305,45726,504,10866200,24808,54.25,20.65,2.05
01-Apr-05,48,48.34,47.18,47.81,239.1409743,17223,287,4118725,5414,31.43,5.8,-0.95
04-Apr-05,47.99,48.18,47.4,47.42,237.9229526,12992,147,3091095,4482,34.5,3.9,-2.85
05-Apr-05,47.85,48.76,46.44,47.25,239.4338159,30045,359,7193789,10551,35.12,11.6,-3
06-Apr-05,47.97,47.97,46.54,46.99,236.3296716,26308,188,6217361,15843,60.22,7.15,-4.9
07-Apr-05,47.69,47.92,46.45,46.83,236.8829143,36469,133,8638883,25764,70.65,7.35,-4.3
08-Apr-05,47.36,47.36,45.8,45.83,230.3872287,16866,146,3885711,9982,59.18,7.8,-7.65
11-Apr-05,45.83,45.98,45.11,45.59,228.0554011,19061,118,4346964,15231,79.91,4.35,-1.2
12-Apr-05,45.85,45.86,44.81,45.45,227.9389666,9077,91,2069002,4288,47.24,5.25,-2
13-Apr-05,45.8,45.99,45.11,45.34,227.2045651,12749,138,2896631,5007,39.27,4.4,-2.3
15-Apr-05,44.61,45.57,44.32,45.21,225.10702,12792,131,2879569,7050,55.11,6.25,3
18-Apr-05,44.4,45.12,43.64,44.7,222.1755739,11414,182,2535912,4484,39.29,7.4,1.5
19-Apr-05,47,47.2,45,46.35,230.3823443,81628,431,18805650,56750,69.52,11,-3.25
20-Apr-05,46.4,46.79,45.25,45.76,228.8573091,68750,314,15733940,53166,77.33,7.7,-3.2
21-Apr-05,46.4,47.8,45.81,47.27,234.6411702,148151,1194,34762324,38071,25.7,9.95,4.35
22-Apr-05,47.86,48.6,47.14,47.69,238.3979389,62394,520,14874601,20794,33.33,7.3,-0.85
25-Apr-05,48.48,49.99,47.65,49.41,245.5255329,53715,606,13188404,28683,53.4,11.7,4.65
26-Apr-05,49.5,49.6,47.99,48.2,242.5821968,27422,219,6652089,13108,47.8,8.05,-6.5
27-Apr-05,48,48.5,47.2,48.02,239.2166507,17789,192,4255425,9415,52.93,6.5,0.1
28-Apr-05,47.9,48.54,46,46.55,237.4748767,42371,328,10062048,22387,52.84,12.7,-6.75
29-Apr-05,46.8,46.8,45.6,46.02,230.5255726,16854,178,3885278,3834,22.75,6,-3.9
02-May-05,46,47.39,45.62,46.33,231.3406463,117782,255,27247764,104953,89.11,8.85,1.65
03-May-05,46.85,46.87,46,46.19,231.0097145,90689,137,20950040,85578,94.36,4.35,-3.3
04-May-05,46.32,46.55,45.6,46.19,230.7470488,44981,153,10379233,36790,81.79,4.75,-0.65
05-May-05,48,50.88,48,48.51,244.1312505,169287,1034,41328247,70100,41.41,14.4,2.55
06-May-05,48.8,49.09,47.3,47.8,239.9077552,119855,542,28754144,86572,72.23,8.95,-5
09-May-05,48.6,48.98,47.6,48.44,240.6441661,22755,258,5475858,14017,61.6,6.9,-0.8
10-May-05,48.2,48.2,47.2,47.58,237.8769133,206976,196,49234812,199607,96.44,5,-3.1
11-May-05,47.4,47.4,46.18,46.38,234.0976519,559395,240,130953056,550141,98.35,6.1,-5.1
12-May-05,46.4,48,46.01,46.6,232.1383834,1466072,764,340331584,1418523,96.76,9.95,1
13-May-05,47.55,47.55,46.04,46.33,233.0525732,62256,502,14508921,32559,52.3,7.55,-6.1
16-May-05,46.6,46.6,45.3,45.47,229.6974045,52823,309,12133306,37456,70.91,6.5,-5.65
17-May-05,46.16,46.2,43.7,44.28,221.7753156,231409,1342,51320804,137843,59.57,12.5,-9.4
18-May-05,45.08,45.08,43.7,44.31,221.3106487,49696,372,10998254,29682,59.73,6.9,-3.85
19-May-05,44.96,45.2,43.72,44,222.2358735,80416,466,17871320,51755,64.36,7.4,-4.8
20-May-05,43.98,44.4,43.4,44.01,219.2420683,114067,572,25008285,80410,70.49,5,0.15
23-May-05,44.2,45.16,44.02,45,223.7168385,108175,325,24200569,90249,83.43,5.7,4
24-May-05,45.34,45.99,44.02,44.79,224.4648018,167054,372,37497743,142457,85.28,9.85,-2.75
25-May-05,43.7,45.2,43.7,44.98,224.8421282,100778,373,22659140,88045,87.37,7.5,6.4
26-May-05,44.98,45.2,43.72,44.3,222.8318414,23347,187,5202455,15823,67.77,7.4,-3.4
27-May-05,44.4,45.34,43.8,44.9,223.1820302,191666,470,42776407,166342,86.79,7.7,2.5
30-May-05,45.7,45.8,44.03,44.23,224.4881215,26729,398,6000343,7340,27.46,8.85,-7.35
31-May-05,44.7,48.32,44.39,47.96,235.6165684,321914,2230,75848272,177630,55.18,19.65,16.3
01-Jun-05,47.6,48.28,47.04,47.53,237.0923538,53046,674,12576801,11097,20.92,6.2,-0.35
02-Jun-05,47.99,48,45.4,45.53,229.6523139,45032,476,10341703,25188,55.93,13,-12.3
03-Jun-05,45.4,47.1,45.4,46.44,232.9797335,52451,646,12220020,23507,44.82,8.5,5.2
04-Jun-05,46.98,47.1,46.26,46.34,233.3866146,7426,87,1733129,3632,48.91,4.2,-3.2
06-Jun-05,46.8,47.09,45.27,45.46,230.0134405,114207,447,26269145,91282,79.93,9.1,-6.7
07-Jun-05,46,46.86,45.8,46.4,231.7526904,58077,420,13459501,28983,49.9,5.3,2
08-Jun-05,46.8,48.4,46.42,47.07,238.0632392,71617,861,17049375,22941,32.03,9.9,1.35
09-Jun-05,47.8,47.8,45.62,46.4,232.7312173,40769,336,9488219,16927,41.52,10.9,-7
10-Jun-05,46.01,47.16,45.9,46.03,230.906284,71706,282,16557366,51809,72.25,6.3,0.1
13-Jun-05,46.2,46.7,45.83,45.93,230.0356609,12703,139,2922143,6230,49.04,4.35,-1.35
14-Jun-05,46.1,47.33,45.73,45.83,232.0154188,53052,461,12308882,30667,57.81,8,-1.35
15-Jun-05,45.8,46.58,45.8,46.4,231.6014141,77504,265,17950036,65285,84.23,3.9,3
16-Jun-05,46.9,47.3,46.02,46.37,232.0938162,111953,438,25983599,87545,78.2,6.4,-2.65
17-Jun-05,46.37,47.5,46.37,46.96,231.9426673,5218611,930,1210418555,5141098,98.51,5.65,2.95
20-Jun-05,47.4,47.8,46.45,47.03,236.1962319,76644,585,18103024,42991,56.09,6.75,-1.85
21-Jun-05,47.4,47.4,46.46,46.83,234.4514137,59595,387,13972132,39863,66.89,4.7,-2.85
22-Jun-05,47.1,48.4,46.87,48.3,239.2743788,91155,918,21811056,47939,52.59,7.65,6
23-Jun-05,48.6,49.6,47.9,48.05,243.0044813,142817,1380,34705171,45640,31.96,8.5,-2.75
24-Jun-05,48.05,48.9,47.81,48.02,241.202108,61670,535,14874934,20122,32.63,5.45,-0.15
27-Jun-05,48.01,48.89,47.8,48.54,242.4810061,44409,415,10768339,17848,40.19,5.45,2.65
28-Jun-05,48.4,48.77,47.02,47.31,240.5215314,29933,334,7199531,6468,21.61,8.75,-5.45
29-Jun-05,47.2,48.82,46.79,48.48,239.713129,71262,502,17082437,34476,48.38,10.15,6.4
30-Jun-05,48.6,49.91,47.2,49.43,245.9275752,104757,997,25762635,37025,35.34,13.55,4.15
01-Jul-05,49.39,50.38,49,49.67,248.7569093,85573,693,21286875,31704,37.05,6.9,1.4
04-Jul-05,49,49.98,48.41,48.74,244.6099963,29451,174,7204009,16367,55.57,7.85,-1.3
05-Jul-05,49,51,48.6,48.84,249.1586147,175444,902,43713384,90959,51.85,12,-0.8
06-Jul-05,49,52,49,50.84,251.0175014,70223,706,17627202,39364,56.06,15,9.2
07-Jul-05,52,52,49.23,50.02,251.6955201,49711,426,12512036,23242,46.75,13.85,-9.9
08-Jul-05,50.2,53,50.2,52.53,259.5046356,81219,917,21076707,36096,44.44,14,11.65
11-Jul-05,52.6,54.14,52.53,53.89,268.7133824,87137,934,23414878,41782,47.95,8.05,6.45
12-Jul-05,53,54.17,52.58,53.62,266.7620605,54123,461,14437963,26245,48.49,7.95,3.1
13-Jul-05,54,54.6,53,53.22,269.1314406,32334,330,8702096,11046,34.16,8,-3.9
14-Jul-05,53.32,54.3,51.8,52.25,265.1860644,102658,822,27223471,46548,45.34,12.5,-5.35
15-Jul-05,52.19,52.19,48.4,50.37,252.6354051,91902,513,23217699,60452,65.78,18.95,-9.1
18-Jul-05,50.41,52,50.4,50.6,252.7855587,247042,419,62448650,220506,89.26,8,0.95
19-Jul-05,51.96,51.96,50.31,50.48,253.9722065,81242,282,20633210,66081,81.34,8.25,-7.4
20-Jul-05,51.2,51.39,49.21,49.48,251.2837552,124692,517,31333074,81455,65.32,10.9,-8.6
21-Jul-05,49.79,50.2,49.63,49.87,249.5394584,35189,236,8781044,24712,70.23,2.85,0.4
22-Jul-05,49.8,50,49.62,49.78,249.1259977,150844,350,37579162,129887,86.11,1.9,-0.1
25-Jul-05,50.4,51.25,49.62,50.86,252.0994636,148577,589,37456182,110961,74.68,8.15,2.3
26-Jul-05,51.52,53.9,51.4,53.47,263.8952872,168394,1180,44438383,94315,56.01,12.5,9.75
27-Jul-05,53.7,53.7,52,52.26,263.9264035,28072,304,7408942,8106,28.88,8.5,-7.2
