Date,Open Price,High,Low,Close Price,Total Traded Quantity
2016-11-08,137500.0,139500.0,137000.0,138500.0,341446
2016-11-09,138000.0,140000.0,130500.0,134000.0,1054746
2016-11-10,135000.0,135000.0,129000.0,129000.0,1253550
2016-11-11,130000.0,132000.0,130000.0,131500.0,571291
2016-11-14,132000.0,134000.0,131000.0,132000.0,369913
2016-11-15,131500.0,132000.0,129500.0,130500.0,416685
2016-11-16,130500.0,133500.0,130000.0,131000.0,379475
2016-11-17,131000.0,133000.0,131000.0,132000.0,217101
2016-11-18,131500.0,132000.0,129500.0,129500.0,282286
2016-11-21,130000.0,133500.0,129500.0,133500.0,392922
2016-11-22,133500.0,134500.0,132500.0,133500.0,366844
2016-11-23,134500.0,135000.0,132500.0,134000.0,292727
2016-11-24,133500.0,136000.0,133000.0,135000.0,340767
2016-11-25,135500.0,136000.0,134500.0,136000.0,180033
2016-11-28,135000.0,136000.0,133500.0,135000.0,256341
2016-11-29,133000.0,135500.0,133000.0,134500.0,312216
2016-11-30,133500.0,134500.0,132500.0,133000.0,1188767
2016-12-01,133000.0,135500.0,132000.0,132000.0,478362
2016-12-02,134000.0,136000.0,133000.0,133500.0,403575
2016-12-05,134500.0,135500.0,133000.0,134000.0,244209
2016-12-06,135500.0,137000.0,135000.0,136500.0,374760
2016-12-07,138000.0,138000.0,136500.0,136500.0,279131
2016-12-08,138500.0,142000.0,138000.0,142000.0,889649
2016-12-09,142000.0,145000.0,141000.0,144000.0,647418
2016-12-12,146000.0,148000.0,143500.0,144500.0,378077
2016-12-13,144500.0,145000.0,142500.0,145000.0,283933
2016-12-14,144500.0,145000.0,142000.0,143500.0,261384
2016-12-15,142000.0,143000.0,141000.0,142000.0,285737
2016-12-16,141000.0,142000.0,139000.0,139500.0,523767
2016-12-19,140000.0,142500.0,139500.0,142000.0,293868
2016-12-20,141500.0,144000.0,141500.0,143500.0,399511
2016-12-21,144500.0,144500.0,142500.0,143500.0,310188
2016-12-22,143000.0,143000.0,141000.0,142000.0,334338
2016-12-23,143000.0,144000.0,142000.0,144000.0,357914
2016-12-26,143500.0,145000.0,143500.0,144500.0,206099
2016-12-27,144500.0,145000.0,144000.0,144500.0,337224
2016-12-28,142500.0,144000.0,141500.0,143500.0,377265
2016-12-29,142500.0,146000.0,142000.0,146000.0,381283
2017-01-02,146000.0,150500.0,145500.0,150000.0,545854
2017-01-03,151000.0,154000.0,150000.0,153000.0,723246
2017-01-04,152500.0,155000.0,152000.0,154000.0,601826
2017-01-05,154000.0,154500.0,152000.0,153500.0,391604
2017-01-06,152000.0,153000.0,149500.0,151000.0,366091
2017-01-09,151000.0,151500.0,149500.0,150500.0,325146
2017-01-10,150500.0,153000.0,150500.0,152000.0,411333
2017-01-11,150500.0,150500.0,147500.0,148500.0,675973
2017-01-12,148000.0,151000.0,147500.0,148000.0,433867
2017-01-13,149000.0,150000.0,148500.0,149000.0,293211
2017-01-16,148500.0,151000.0,148500.0,150500.0,316413
2017-01-17,150000.0,154000.0,149500.0,153500.0,487662
2017-01-18,153000.0,155500.0,151000.0,154000.0,395088
2017-01-19,153000.0,153500.0,151000.0,152000.0,255111
2017-01-20,150500.0,153500.0,150000.0,153000.0,310228
2017-01-23,151500.0,152000.0,148500.0,149000.0,424036
2017-01-24,149500.0,149500.0,145500.0,146500.0,518186
2017-01-25,146500.0,147500.0,141500.0,142000.0,749465
2017-01-26,143500.0,143500.0,139500.0,142500.0,632413
2017-01-31,141500.0,142500.0,139000.0,139500.0,574213
2017-02-01,140000.0,141000.0,139000.0,139500.0,446549
2017-02-02,140000.0,140000.0,135500.0,136000.0,610731
2017-02-03,136500.0,139000.0,136000.0,137500.0,453051
2017-02-06,139000.0,139500.0,136000.0,136500.0,293891
2017-02-07,138000.0,140000.0,137500.0,139000.0,395508
2017-02-08,138500.0,139500.0,137000.0,139000.0,415346
2017-02-09,139500.0,141000.0,137500.0,140000.0,513611
2017-02-10,141000.0,141500.0,139000.0,141000.0,330000
2017-02-13,141500.0,141500.0,139000.0,139500.0,320997
2017-02-14,140000.0,140500.0,139500.0,140000.0,295126
2017-02-15,141500.0,146500.0,141500.0,145500.0,682399
2017-02-16,146500.0,151500.0,146500.0,150500.0,991329
2017-02-17,149500.0,151000.0,148000.0,150500.0,484244
2017-02-20,149500.0,151000.0,149500.0,150000.0,239916
2017-02-21,150000.0,151500.0,149000.0,151000.0,324845
2017-02-22,150000.0,151000.0,147000.0,149500.0,423978
2017-02-23,150500.0,150500.0,145000.0,146000.0,790326
2017-02-24,147000.0,148500.0,146500.0,148000.0,248236
2017-02-27,148500.0,149000.0,146500.0,148500.0,183801
2017-02-28,148500.0,150000.0,146500.0,149500.0,476960
2017-03-02,149000.0,150500.0,148500.0,148500.0,660227
2017-03-03,147000.0,148000.0,141000.0,142000.0,774281
2017-03-06,141500.0,145000.0,140000.0,145000.0,568168
2017-03-07,143000.0,146000.0,143000.0,144000.0,361237
2017-03-08,144000.0,144500.0,141500.0,144500.0,430524
2017-03-09,144500.0,145500.0,143500.0,145000.0,516356
2017-03-10,145000.0,146500.0,143500.0,146000.0,418788
2017-03-13,145500.0,147000.0,145000.0,146000.0,346033
2017-03-14,147000.0,149500.0,146500.0,149000.0,402984
2017-03-15,148500.0,149500.0,147500.0,149500.0,415972
2017-03-16,151500.0,152500.0,149000.0,151500.0,511511
2017-03-17,152500.0,152500.0,150000.0,151500.0,384871
2017-03-20,152500.0,157000.0,151500.0,156500.0,753898
2017-03-21,158000.0,171000.0,157500.0,170000.0,2100147
2017-03-22,167500.0,170500.0,165500.0,170000.0,1095061
2017-03-23,168500.0,169000.0,165000.0,165000.0,786599
2017-03-24,164000.0,167000.0,162000.0,164000.0,619369
2017-03-27,162000.0,163000.0,159000.0,162000.0,556569
2017-03-28,162000.0,163000.0,158500.0,160000.0,528384
2017-03-29,159500.0,160500.0,155500.0,156000.0,594310
2017-03-30,156500.0,160000.0,156500.0,158500.0,541928
2017-03-31,159500.0,160500.0,156000.0,157500.0,518427
2017-04-03,156500.0,157000.0,153000.0,156500.0,568863
2017-04-04,154000.0,155000.0,150000.0,152000.0,693275
2017-04-05,152500.0,152500.0,147000.0,150000.0,738030
2017-04-06,149500.0,150000.0,147500.0,148000.0,543682
2017-04-07,148000.0,149500.0,144000.0,144500.0,814773
2017-04-10,145000.0,147500.0,144500.0,146000.0,372373
2017-04-11,145000.0,145000.0,142500.0,142500.0,460813
2017-04-12,143000.0,144500.0,141500.0,141500.0,467523
2017-04-13,143000.0,144500.0,141000.0,142500.0,537212
2017-04-14,141500.0,143000.0,141000.0,142500.0,235481
2017-04-17,142500.0,144000.0,141000.0,144000.0,354807
2017-04-18,144500.0,144500.0,141000.0,141000.0,512212
2017-04-19,140000.0,140500.0,136500.0,137000.0,1028582
2017-04-20,137000.0,142000.0,137000.0,141500.0,837678
2017-04-21,142000.0,143000.0,141000.0,141500.0,520179
2017-04-24,141000.0,141500.0,139500.0,141500.0,474698
2017-04-25,142500.0,146500.0,142000.0,144500.0,670239
2017-04-26,145000.0,152000.0,144500.0,151000.0,1288277
2017-04-27,150000.0,151000.0,146500.0,147000.0,747891
2017-04-28,144000.0,146000.0,142500.0,144000.0,686242
2017-05-02,143000.0,152000.0,143000.0,151000.0,883476
2017-05-04,150500.0,153000.0,149500.0,152000.0,559335
2017-05-08,152000.0,158000.0,150500.0,158000.0,754482
2017-05-10,157000.0,160500.0,155500.0,156500.0,902973
2017-05-11,159000.0,159000.0,156500.0,157500.0,683676
2017-05-12,156000.0,157000.0,153500.0,155000.0,546718
2017-05-15,153000.0,156000.0,152000.0,154000.0,320821
2017-05-16,155000.0,158000.0,154500.0,157500.0,479777
2017-05-17,156000.0,159000.0,155000.0,158500.0,344159
2017-05-18,158000.0,166500.0,157500.0,165000.0,1274106
2017-05-19,167000.0,171000.0,160000.0,170000.0,1889722
2017-05-22,169000.0,171000.0,167000.0,170000.0,679426
2017-05-23,170000.0,173000.0,169000.0,170000.0,649405
2017-05-24,168500.0,170000.0,163500.0,164000.0,876331
2017-05-25,164500.0,167000.0,163500.0,165000.0,627476
2017-05-26,165500.0,166500.0,163000.0,163500.0,487868
2017-05-29,163000.0,165000.0,161500.0,162000.0,405130
2017-05-30,162500.0,165500.0,161000.0,164000.0,393584
2017-05-31,162500.0,166000.0,162500.0,163000.0,568084
2017-06-01,162500.0,166500.0,162500.0,165500.0,439229
2017-06-02,164500.0,165000.0,160500.0,163000.0,571120
2017-06-05,163500.0,165500.0,161000.0,161500.0,371037
2017-06-07,160000.0,160000.0,157000.0,159000.0,746365
2017-06-08,159000.0,161000.0,158500.0,160000.0,548233
2017-06-09,160000.0,161000.0,158500.0,160000.0,343795
2017-06-12,158000.0,163500.0,158000.0,162500.0,390351
2017-06-13,163000.0,167000.0,162000.0,164500.0,548527
2017-06-14,165000.0,170000.0,164500.0,169000.0,638693
2017-06-15,168000.0,169000.0,162000.0,163000.0,668866
2017-06-16,163500.0,165000.0,162500.0,165000.0,310581
2017-06-19,164500.0,168000.0,163500.0,167000.0,335858
2017-06-20,166000.0,169000.0,165000.0,166500.0,373530
2017-06-21,166000.0,166000.0,160000.0,160500.0,557266
2017-06-22,162000.0,162000.0,160000.0,161500.0,401279
2017-06-23,162000.0,166000.0,162000.0,164000.0,292130
2017-06-26,163000.0,165000.0,162000.0,164000.0,211301
2017-06-27,163000.0,163500.0,160000.0,160500.0,449056
2017-06-28,160000.0,162500.0,159500.0,160000.0,347569
2017-06-29,159500.0,162500.0,159000.0,161000.0,400255
2017-06-30,159500.0,162000.0,158000.0,159500.0,337644
2017-07-03,158500.0,164000.0,158000.0,163500.0,392228
2017-07-04,162500.0,162500.0,157500.0,158500.0,448579
2017-07-05,158000.0,159000.0,155000.0,156000.0,533353
2017-07-06,156500.0,157000.0,155000.0,155500.0,380091
2017-07-07,153500.0,154500.0,150500.0,151500.0,857341
2017-07-10,151000.0,151500.0,147500.0,148000.0,805494
2017-07-11,148500.0,150000.0,146500.0,148000.0,592204
2017-07-12,149000.0,151000.0,148000.0,149000.0,592811
2017-07-13,150000.0,151500.0,148000.0,149000.0,609170
2017-07-14,150000.0,154500.0,149500.0,154000.0,776297
2017-07-17,153500.0,154000.0,149500.0,150500.0,503286
2017-07-18,151000.0,151500.0,147000.0,148000.0,531137
2017-07-19,148500.0,149500.0,147000.0,148500.0,480211
2017-07-20,149000.0,149000.0,145000.0,148000.0,482332
2017-07-21,148000.0,148000.0,146500.0,147500.0,303019
2017-07-24,148000.0,148000.0,144500.0,145000.0,558419
2017-07-25,145000.0,147500.0,144500.0,146000.0,769128
2017-07-26,147000.0,150000.0,146500.0,148000.0,1000733
2017-07-27,148000.0,148500.0,144500.0,146500.0,552184
2017-07-28,146500.0,150000.0,146500.0,149500.0,857408
2017-07-31,149500.0,149500.0,144500.0,145000.0,871600
2017-08-01,145000.0,147000.0,144500.0,145500.0,415903
2017-08-02,146500.0,148000.0,145500.0,147500.0,462222
2017-08-03,147500.0,149500.0,146000.0,148500.0,643295
2017-08-04,148000.0,151000.0,147000.0,150000.0,520334
2017-08-07,150500.0,151000.0,148000.0,148000.0,280334
2017-08-08,147000.0,147500.0,143500.0,144000.0,655022
2017-08-09,145000.0,146000.0,144000.0,146000.0,391355
2017-08-10,144500.0,146500.0,144000.0,145000.0,576598
2017-08-11,143500.0,145500.0,141000.0,142000.0,607681
2017-08-14,142500.0,146000.0,142000.0,144500.0,319856
2017-08-16,145000.0,146000.0,143000.0,144500.0,417168
2017-08-17,143000.0,144500.0,141500.0,144000.0,250791
2017-08-18,144000.0,145500.0,143500.0,144500.0,253371
2017-08-21,145000.0,148500.0,143500.0,148000.0,430402
2017-08-22,148000.0,150000.0,145000.0,147000.0,533818
2017-08-23,146500.0,147500.0,145500.0,146500.0,245112
2017-08-24,146500.0,147000.0,143500.0,143500.0,505047
2017-08-25,143500.0,145500.0,143000.0,144500.0,362052
2017-08-28,144000.0,146000.0,144000.0,144500.0,319822
2017-08-29,143000.0,144500.0,142500.0,144000.0,332462
2017-08-30,142500.0,144000.0,138500.0,143000.0,762771
2017-08-31,142000.0,145000.0,139500.0,140500.0,834907
2017-09-01,141000.0,143500.0,139500.0,143000.0,541048
2017-09-04,140000.0,142500.0,139500.0,140000.0,326756
2017-09-05,141000.0,142000.0,137000.0,138000.0,546091
2017-09-06,138000.0,138500.0,133500.0,136000.0,694527
2017-09-07,138000.0,139000.0,137000.0,138000.0,531212
2017-09-08,138000.0,138500.0,133000.0,135500.0,637658
2017-09-11,134500.0,136500.0,133500.0,135000.0,488905
2017-09-12,135000.0,137500.0,134500.0,136000.0,379325
2017-09-13,136500.0,137500.0,133500.0,134000.0,588704
2017-09-14,134000.0,137000.0,133000.0,137000.0,904204
2017-09-15,135500.0,137000.0,134000.0,136500.0,369517
2017-09-18,136500.0,137500.0,135500.0,137000.0,415861
2017-09-19,136500.0,141000.0,136500.0,140000.0,627903
2017-09-20,141000.0,143000.0,139500.0,142000.0,618904
2017-09-21,140500.0,142000.0,138500.0,141500.0,467712
2017-09-25,141000.0,143000.0,140000.0,141000.0,307434
2017-09-26,141000.0,141000.0,141000.0,141000.0,0
2017-09-27,146000.0,149000.0,145500.0,147500.0,623568
2017-09-28,147000.0,148000.0,145000.0,147000.0,541478
2017-09-29,148500.0,151000.0,147500.0,150500.0,808779
2017-10-10,149500.0,152000.0,147500.0,151000.0,886098
2017-10-11,151000.0,156500.0,151000.0,155000.0,993821
2017-10-12,155000.0,156500.0,152500.0,156500.0,576444
2017-10-13,155000.0,155500.0,152000.0,154500.0,644646
2017-10-16,154500.0,155000.0,152000.0,153000.0,521198
2017-10-17,153000.0,153500.0,148500.0,149500.0,510688
2017-10-18,148000.0,153500.0,147000.0,150500.0,695484
2017-10-19,152000.0,154000.0,150500.0,151500.0,474052
2017-10-20,151500.0,152500.0,150500.0,151500.0,227605
2017-10-23,151000.0,153000.0,150500.0,151500.0,387789
2017-10-24,151500.0,152500.0,150000.0,151000.0,357958
2017-10-25,150000.0,150500.0,146500.0,148500.0,829299
2017-10-26,148500.0,160000.0,148000.0,159500.0,1550507
2017-10-27,159500.0,161500.0,156500.0,158500.0,776439
2017-10-30,160000.0,160500.0,154500.0,156000.0,540408
2017-10-31,157000.0,162000.0,156000.0,161000.0,905364
2017-11-01,159000.0,162000.0,158500.0,160500.0,601287
2017-11-02,159000.0,160500.0,158000.0,160000.0,353460
2017-11-03,161000.0,164000.0,159500.0,161500.0,426678
2017-11-06,160000.0,163000.0,157500.0,158500.0,530662
2017-11-07,157000.0,159500.0,153500.0,155000.0,754723
2017-11-08,153500.0,157000.0,153500.0,155000.0,384213
2017-11-09,156000.0,156000.0,153000.0,155500.0,543762
2017-11-10,154000.0,155500.0,153500.0,154500.0,333985
2017-11-13,156500.0,161500.0,156000.0,160500.0,664551
2017-11-14,160000.0,160500.0,157500.0,160500.0,493631
2017-11-15,161500.0,163000.0,160000.0,161500.0,568064
2017-11-16,162000.0,162000.0,158000.0,159500.0,392185
2017-11-17,158000.0,159000.0,156000.0,157000.0,493488
2017-11-20,155500.0,157500.0,154000.0,156500.0,392823
2017-11-21,157000.0,158500.0,156000.0,157000.0,279920
2017-11-22,157000.0,159000.0,155000.0,155000.0,298605
2017-11-23,156000.0,157000.0,154500.0,157000.0,327088
