Symbol,Open Price,High,Low,Close Price,Total Traded Quantity,Total Traded Value,Date,Average Trading Price
HDFC,2228.55,2228.55,2162.3,2175.75,7715143,16911538107.0,28-Feb-20,2191.992825926882
HDFC,2215.0,2248.35,2153.8,2179.65,3957634,8739351976.0,02-Mar-20,2208.226424171614
HDFC,2201.7,2226.9,2173.3,2191.4,4229070,9287853685.0,03-Mar-20,2196.1929419470475
HDFC,2207.0,2216.6,2180.2,2206.05,4460096,9813578242.0,04-Mar-20,2200.3065050617743
HDFC,2206.0,2232.2,2183.0,2195.05,3916762,8640675109.0,05-Mar-20,2206.0761182323563
HDFC,2145.0,2145.0,2092.8,2109.45,5414446,11440293043.0,06-Mar-20,2112.920332569574
HDFC,2067.3,2067.3,1981.2,2027.9,5051322,10239209033.0,09-Mar-20,2027.0355033791154
HDFC,1970.0,2073.85,1970.0,2036.25,6997019,14267473437.0,11-Mar-20,2039.0788472919683
HDFC,1990.0,1990.0,1861.1,1875.7,8837533,16981957677.0,12-Mar-20,1921.5721940727124
HDFC,1780.05,2123.7,1688.15,2066.8,14173637,27887643750.0,13-Mar-20,1967.5714673657862
HDFC,1964.0,1979.5,1825.0,1841.75,10672843,20258137719.0,16-Mar-20,1898.101351158262
HDFC,1858.05,1869.9,1740.0,1755.8,6682574,12064165340.0,17-Mar-20,1805.3171337870706
HDFC,1771.0,1784.7,1602.4,1622.55,9070671,15347878606.0,18-Mar-20,1692.0334345717092
HDFC,1502.1,1703.95,1490.1,1617.6,11254232,17804402635.0,19-Mar-20,1582.01844737162
HDFC,1624.0,1776.9,1535.2,1753.95,11377225,18966004675.0,20-Mar-20,1667.0149948691355
HDFC,1578.6,1673.25,1500.0,1520.7,9474584,15045929137.0,23-Mar-20,1588.0305812899014
HDFC,1554.0,1649.7,1473.45,1505.1,8900025,13843781637.0,24-Mar-20,1555.476713492378
HDFC,1476.0,1655.6,1476.0,1646.05,10417560,16388732588.0,25-Mar-20,1573.1834122385665
HDFC,1689.5,1843.45,1671.2,1733.25,12104359,21184811466.0,26-Mar-20,1750.180366097866
HDFC,1785.2,1849.65,1710.05,1754.0,9048464,16097031294.0,27-Mar-20,1778.9794261213838
HDFC,1667.3,1699.0,1548.0,1558.75,8670691,14029421577.0,30-Mar-20,1618.0280876114718
HDFC,1625.0,1666.55,1582.0,1633.1,10444821,16946278907.0,31-Mar-20,1622.4575707903466
HDFC,1645.5,1693.6,1575.9,1583.5,6752017,10858669940.0,01-Apr-20,1608.2112856054716
HDFC,1575.5,1578.8,1482.25,1499.55,10149442,15352154499.0,03-Apr-20,1512.6106931789946
HDFC,1574.7,1577.5,1517.6,1555.15,12307166,18977864316.0,07-Apr-20,1542.01741619476
HDFC,1543.4,1692.0,1535.0,1558.8,8974987,14403795607.0,08-Apr-20,1604.8820579907247
HDFC,1587.7,1714.65,1587.5,1703.1,8572034,14312462272.0,09-Apr-20,1669.669330756271
HDFC,1725.0,1763.75,1646.55,1655.2,7287804,12245737787.0,13-Apr-20,1680.3055882128554
HDFC,1708.5,1710.0,1584.9,1596.3,8512332,13986053408.0,15-Apr-20,1643.0342951849152
HDFC,1590.0,1663.7,1575.0,1625.75,7892749,12815967216.0,16-Apr-20,1623.7647004864846
HDFC,1690.0,1738.0,1652.4,1680.6,8954559,15120478543.0,17-Apr-20,1688.5788058351059
HDFC,1709.8,1738.0,1673.4,1727.7,7372380,12605653593.0,20-Apr-20,1709.848596111432
HDFC,1670.0,1694.8,1651.1,1669.7,6604554,11069479448.0,21-Apr-20,1676.0373899585045
HDFC,1669.7,1679.0,1626.15,1664.15,5301750,8797052694.0,22-Apr-20,1659.2733897298062
HDFC,1674.9,1687.0,1651.6,1663.45,4419421,7366264030.0,23-Apr-20,1666.7939148589826
HDFC,1603.0,1624.95,1569.1,1580.3,7166440,11464230351.0,24-Apr-20,1599.7106444761973
HDFC,1618.1,1652.15,1585.35,1591.45,5719079,9269017194.0,27-Apr-20,1620.7185097460622
HDFC,1615.8,1725.0,1612.65,1715.8,7691600,12859811307.0,28-Apr-20,1671.9292874044413
HDFC,1734.0,1845.0,1726.0,1836.75,11881509,21426401018.0,29-Apr-20,1803.3400486419696
HDFC,1857.0,1927.0,1855.5,1916.0,8237079,15607316366.0,30-Apr-20,1894.7634672436673
HDFC,1856.0,1856.0,1708.3,1724.35,6040202,10608844800.0,04-May-20,1756.3725186674221
HDFC,1745.0,1769.5,1678.0,1689.9,7807204,13453332183.0,05-May-20,1723.1946524005266
HDFC,1709.0,1777.55,1680.0,1732.15,8781437,15244720856.0,06-May-20,1736.0166514888167
HDFC,1730.0,1745.95,1697.65,1703.9,3349484,5748291661.0,07-May-20,1716.1723002707283
HDFC,1737.0,1742.0,1685.0,1689.7,4420831,7541626740.0,08-May-20,1705.9296634501522
HDFC,1712.5,1722.0,1652.1,1658.45,4677500,7869617984.0,11-May-20,1682.4410441475147
HDFC,1630.0,1682.8,1587.1,1674.1,7019332,11417987223.0,12-May-20,1626.648692924056
HDFC,1747.0,1749.5,1698.0,1712.75,5734243,9869849433.0,13-May-20,1721.2122738781736
HDFC,1685.0,1693.0,1628.1,1632.4,5424770,8986603024.0,14-May-20,1656.5869196297724
HDFC,1649.0,1657.75,1609.0,1633.8,5610025,9163464258.0,15-May-20,1633.4088097646625
HDFC,1633.5,1637.65,1506.4,1512.05,8460262,13138490500.0,18-May-20,1552.9649672787912
HDFC,1570.0,1591.75,1512.0,1539.85,9261076,14390950084.0,19-May-20,1553.9177179843898
HDFC,1550.0,1640.0,1545.0,1627.0,6847043,10872414709.0,20-May-20,1587.8992886418268
HDFC,1632.9,1651.8,1590.0,1597.3,7056092,11450632312.0,21-May-20,1622.8008807141402
HDFC,1582.0,1596.7,1501.5,1516.15,12034389,18415563255.0,22-May-20,1530.244971722287
HDFC,1516.0,1568.15,1486.0,1502.15,12752510,19296553195.0,26-May-20,1513.1572682554258
HDFC,1513.0,1578.0,1490.0,1570.4,12428432,19074883799.0,27-May-20,1534.7779831759951
HDFC,1580.0,1643.8,1577.0,1623.7,10262028,16630724097.0,28-May-20,1620.6079438684048
HDFC,1615.9,1676.35,1590.9,1658.9,13809103,22634377817.0,29-May-20,1639.0910993277405
HDFC,1706.6,1764.85,1701.3,1737.7,8056778,13998949950.0,01-Jun-20,1737.5370092113747
HDFC,1737.7,1822.35,1732.15,1813.55,8319067,14822382978.0,02-Jun-20,1781.7362184966175
HDFC,1835.2,1859.45,1823.1,1835.65,9490542,17414908522.0,03-Jun-20,1834.9751280801454
HDFC,1815.0,1828.4,1759.0,1764.3,7617538,13562275960.0,04-Jun-20,1780.4014840490458
HDFC,1775.0,1788.95,1740.6,1766.6,6691738,11810902054.0,05-Jun-20,1764.9976813198605
HDFC,1801.0,1818.9,1748.35,1760.8,6209421,11050687673.0,08-Jun-20,1779.6647502238936
HDFC,1763.2,1826.75,1746.0,1772.1,9065372,16163605937.0,09-Jun-20,1783.0052574786782
HDFC,1784.0,1820.0,1782.0,1809.3,4631195,8335723847.0,10-Jun-20,1799.9077661381134
HDFC,1805.0,1826.0,1781.35,1787.45,5383998,9683993674.0,11-Jun-20,1798.6621974971015
HDFC,1710.0,1809.0,1710.0,1792.2,5936632,10441025680.0,12-Jun-20,1758.7456456792336
HDFC,1786.95,1805.25,1726.0,1751.65,5082387,8905360148.0,15-Jun-20,1752.2003239816252
HDFC,1785.0,1834.0,1768.05,1821.9,7453412,13494649114.0,16-Jun-20,1810.533097325091
HDFC,1819.0,1847.15,1786.0,1794.65,6816822,12406472037.0,17-Jun-20,1819.9788753468993
HDFC,1790.0,1869.0,1787.3,1855.95,5334835,9767504642.0,18-Jun-20,1830.8916099560718
HDFC,1854.0,1867.5,1814.0,1835.1,12199449,22409404203.0,19-Jun-20,1836.919372588057
HDFC,1850.8,1874.2,1813.1,1819.4,4782899,8791308098.0,22-Jun-20,1838.071031397485
HDFC,1820.0,1845.0,1803.05,1838.1,5043383,9189697466.0,23-Jun-20,1822.1296034824245
HDFC,1825.0,1869.0,1788.6,1797.75,7029207,12908465797.0,24-Jun-20,1836.404276755543
HDFC,1782.2,1811.0,1761.9,1777.8,5939864,10614080664.0,25-Jun-20,1786.9231793859253
HDFC,1793.85,1799.9,1752.4,1769.35,5731517,10139812237.0,26-Jun-20,1769.1323670504685
HDFC,1755.0,1775.0,1726.25,1741.15,3948941,6867005320.0,29-Jun-20,1738.9485738075093
HDFC,1751.15,1792.7,1747.2,1754.65,6325246,11202532937.0,30-Jun-20,1771.0825692787284
HDFC,1764.0,1844.8,1760.4,1835.15,6991685,12689494940.0,01-Jul-20,1814.9408819190223
HDFC,1852.95,1899.0,1842.6,1889.45,6480519,12162214412.0,02-Jul-20,1876.7346275815255
HDFC,1905.55,1908.0,1867.3,1885.2,4430264,8350618471.0,03-Jul-20,1884.9031278948614
HDFC,1903.25,1909.25,1864.55,1868.7,5073705,9592857013.0,06-Jul-20,1890.700585272498
HDFC,1880.0,1892.35,1857.0,1886.75,4157365,7816606427.0,07-Jul-20,1880.1828627026975
HDFC,1895.0,1907.0,1871.0,1886.05,2885754,5462703207.0,08-Jul-20,1892.989910782416
HDFC,1871.3,1947.9,1865.0,1941.85,6703324,12934045671.0,09-Jul-20,1929.4973167043693
HDFC,1915.0,1931.9,1876.25,1886.0,3853348,7320788674.0,10-Jul-20,1899.8514211537604
HDFC,1905.0,1907.2,1840.0,1845.55,3403604,6339056787.0,13-Jul-20,1862.4542652435478
HDFC,1825.0,1825.3,1770.5,1791.6,5529793,9909526729.0,14-Jul-20,1792.02489659197
HDFC,1809.0,1821.9,1782.0,1789.9,3994980,7203769834.0,15-Jul-20,1803.2054813791308
HDFC,1792.0,1794.7,1750.0,1787.8,4230162,7504975485.0,16-Jul-20,1774.1579365045593
HDFC,1800.0,1821.95,1784.05,1805.85,4240987,7661742109.0,17-Jul-20,1806.594103919677
HDFC,1844.0,1844.0,1801.0,1806.05,3915997,7112184283.0,20-Jul-20,1816.187367610343
HDFC,1816.5,1900.95,1815.0,1883.65,6884035,12870275135.0,21-Jul-20,1869.583047587643
HDFC,1895.5,1898.95,1851.5,1881.05,5538884,10369413957.0,22-Jul-20,1872.1124972106295
HDFC,1881.05,1910.0,1871.6,1875.8,3647242,6900158054.0,23-Jul-20,1891.8837998685033
HDFC,1854.0,1857.8,1817.0,1841.3,3309356,6069531975.0,24-Jul-20,1834.0522974862783
HDFC,1841.3,1861.95,1824.0,1850.75,3724639,6862134768.0,27-Jul-20,1842.3623787432823
HDFC,1859.35,1907.0,1844.5,1897.35,4346193,8157568544.0,28-Jul-20,1876.945764718686
HDFC,1885.0,1918.5,1867.2,1877.3,7413828,14013720597.0,29-Jul-20,1890.2138810072206
HDFC,1880.0,1900.7,1804.0,1810.65,7473426,13812489031.0,30-Jul-20,1848.2137952526725
HDFC,1805.0,1811.2,1759.0,1781.95,7746014,13816965913.0,31-Jul-20,1783.7517351504916
HDFC,1781.0,1781.95,1730.1,1739.8,4648927,8163809657.0,03-Aug-20,1756.063207058317
HDFC,1749.0,1794.45,1743.4,1781.1,4722583,8373874928.0,04-Aug-20,1773.1556921286508
HDFC,1784.4,1811.5,1766.25,1776.7,5576455,9967784418.0,05-Aug-20,1787.4768859427718
HDFC,1798.25,1805.7,1762.05,1783.75,6004624,10714415041.0,06-Aug-20,1784.3606928593697
HDFC,1774.95,1781.8,1763.0,1777.7,5129995,9100051953.0,07-Aug-20,1773.8909985292382
HDFC,1794.0,1811.0,1789.3,1798.95,3030917,5457022247.0,10-Aug-20,1800.452551818476
HDFC,1813.0,1846.75,1810.5,1826.75,4944312,9069914819.0,11-Aug-20,1834.4139324136502
HDFC,1825.75,1837.7,1802.0,1814.2,3606317,6564247309.0,12-Aug-20,1820.208070727005
HDFC,1818.5,1823.65,1799.55,1804.85,3769538,6813503043.0,13-Aug-20,1807.5167415741664
HDFC,1818.6,1823.75,1773.25,1791.7,6136766,11025637097.0,14-Aug-20,1796.6526826996499
HDFC,1805.0,1807.85,1783.85,1800.55,4076960,7318829944.0,17-Aug-20,1795.1684451159688
HDFC,1801.1,1825.4,1795.95,1820.7,3413536,6190549505.0,18-Aug-20,1813.5298719568214
HDFC,1835.0,1835.9,1818.05,1827.95,2934730,5364712977.0,19-Aug-20,1828.0090423991305
HDFC,1803.0,1807.95,1782.25,1785.15,2702815,4844694753.0,20-Aug-20,1792.4625817897265
HDFC,1800.0,1824.7,1787.15,1804.05,3466213,6267781524.0,21-Aug-20,1808.2505385560553
HDFC,1814.95,1849.0,1811.0,1829.85,3816127,6999449567.0,24-Aug-20,1834.1762648360498
HDFC,1843.75,1852.4,1817.05,1829.6,2646159,4855322296.0,25-Aug-20,1834.8565962967457
HDFC,1837.0,1837.8,1803.6,1816.0,3187424,5791196460.0,26-Aug-20,1816.8892685755018
HDFC,1832.0,1883.0,1830.0,1864.1,8648531,16127391613.0,27-Aug-20,1864.7550217487803
HDFC,1871.0,1889.0,1862.8,1883.25,4903981,9218857512.0,28-Aug-20,1879.8721920007438
HDFC,1898.5,1921.9,1797.55,1832.6,7604691,14089296214.0,31-Aug-20,1852.711203387488
HDFC,1858.0,1884.0,1831.85,1851.2,3793458,7043063272.0,01-Sep-20,1856.6340452431527
HDFC,1849.85,1849.95,1810.0,1827.2,4235148,7740280047.0,02-Sep-20,1827.6291754148851
HDFC,1831.0,1842.8,1803.45,1808.75,3350617,6093597265.0,03-Sep-20,1818.6493010093366
HDFC,1783.6,1789.0,1761.8,1769.7,4214148,7476349861.0,04-Sep-20,1774.107093770793
HDFC,1773.0,1801.45,1760.0,1791.1,4073465,7271021102.0,07-Sep-20,1784.9720329007368
HDFC,1785.1,1793.25,1770.8,1777.3,2456321,4379379510.0,08-Sep-20,1782.9019537755855
HDFC,1759.55,1777.9,1755.0,1760.75,2509630,4421689795.0,09-Sep-20,1761.8891211055015
HDFC,1781.0,1792.95,1760.0,1777.45,3245630,5760203452.0,10-Sep-20,1774.756658029412
HDFC,1771.0,1786.0,1760.0,1768.15,2232185,3947909488.0,11-Sep-20,1768.6300588884883
HDFC,1781.0,1796.85,1728.4,1738.0,4061493,7145131677.0,14-Sep-20,1759.23771800173
HDFC,1754.9,1777.0,1742.8,1758.75,3159537,5561510107.0,15-Sep-20,1760.2294598860528
HDFC,1766.0,1774.7,1743.45,1768.15,2592551,4562444207.0,16-Sep-20,1759.8281410857492
HDFC,1750.0,1773.2,1736.5,1744.35,3191905,5584934694.0,17-Sep-20,1749.718332469168
HDFC,1752.9,1754.75,1708.3,1724.0,5642506,9762521718.0,18-Sep-20,1730.1748049536855
HDFC,1722.8,1738.75,1701.85,1708.15,3174505,5469699128.0,21-Sep-20,1723.008509358152
HDFC,1716.25,1716.25,1672.0,1674.85,3615745,6098064204.0,22-Sep-20,1686.5304948219523
HDFC,1694.0,1696.65,1650.4,1667.1,4803637,8037715007.0,23-Sep-20,1673.2561196859797
HDFC,1646.8,1654.15,1623.0,1636.85,5673754,9289858200.0,24-Sep-20,1637.3389117681168
HDFC,1651.95,1657.8,1628.1,1652.0,4046773,6660064455.0,25-Sep-20,1645.771693890416
HDFC,1672.9,1692.6,1658.0,1681.45,2739071,4598260285.0,28-Sep-20,1678.7663718830217
HDFC,1692.0,1720.0,1682.1,1713.1,3696138,6289406785.0,29-Sep-20,1701.61579059007
HDFC,1716.9,1744.25,1703.2,1740.05,3594715,6212925377.0,30-Sep-20,1728.3499184219054
HDFC,1755.0,1799.85,1750.0,1790.65,3706206,6613676467.0,01-Oct-20,1784.4870109756446
HDFC,1784.0,1816.5,1775.7,1785.1,4056801,7301503881.0,05-Oct-20,1799.8181032296136
HDFC,1803.15,1943.7,1803.15,1934.4,16829628,31924298556.0,06-Oct-20,1896.9105292166885
HDFC,1945.0,1964.85,1908.85,1948.75,7038044,13665892734.0,07-Oct-20,1941.7174337074334
HDFC,1952.5,1988.45,1938.5,1949.25,4589506,9018901318.0,08-Oct-20,1965.1137438321248
HDFC,1945.0,2029.85,1938.0,1957.65,10848230,21559674797.0,09-Oct-20,1987.3910118977935
HDFC,1965.0,1998.95,1942.3,1965.4,3651557,7185427649.0,12-Oct-20,1967.7709122437361
HDFC,1962.0,1986.65,1930.55,1943.4,3351027,6551466215.0,13-Oct-20,1955.062198842325
HDFC,1935.0,1989.0,1919.05,1979.85,3108218,6061329760.0,14-Oct-20,1950.0980175779177
HDFC,1983.0,2020.0,1938.25,1947.2,5170267,10253552906.0,15-Oct-20,1983.1766726940793
HDFC,1948.4,1983.7,1939.35,1961.7,3238617,6344903292.0,16-Oct-20,1959.139747614491
HDFC,1985.0,2039.9,1983.1,2031.5,6591617,13319959804.0,19-Oct-20,2020.7423768705007
HDFC,2025.0,2041.7,2004.05,2015.3,4733065,9569809331.0,20-Oct-20,2021.905325830091
HDFC,2030.0,2067.45,2005.35,2048.75,8166501,16717703468.0,21-Oct-20,2047.1072578084543
HDFC,2038.3,2063.0,2023.15,2042.55,5030745,10275855914.0,22-Oct-20,2042.611166735742
HDFC,2056.0,2067.9,2046.0,2059.7,3573911,7347820062.0,23-Oct-20,2055.960560293751
HDFC,2058.0,2083.95,2052.75,2073.35,4927520,10195074348.0,26-Oct-20,2069.007197941358
HDFC,2056.0,2064.8,2027.0,2041.35,4468948,9163074175.0,27-Oct-20,2050.3872891338187
HDFC,2045.0,2045.0,1965.0,1968.9,4636738,9206559404.0,28-Oct-20,1985.5681740050873
HDFC,1941.25,1970.0,1927.3,1934.3,3463664,6744689282.0,29-Oct-20,1947.2700822019688
HDFC,1930.0,1947.0,1906.85,1923.55,4322115,8322607584.0,30-Oct-20,1925.5867981300821
HDFC,1916.0,2065.0,1916.0,2040.8,7635981,15233134583.0,02-Nov-20,1994.915202512945
HDFC,2030.0,2139.65,2030.0,2130.95,8905106,18734281984.0,03-Nov-20,2103.7685552535813
HDFC,2111.1,2134.95,2056.4,2088.2,5214238,10906600958.0,04-Nov-20,2091.6960365061973
HDFC,2106.0,2120.0,2084.3,2100.7,4117187,8642543843.0,05-Nov-20,2099.138038422836
HDFC,2110.0,2145.0,2102.45,2138.45,4607710,9799922470.0,06-Nov-20,2126.853137458738
HDFC,2150.0,2169.95,2138.2,2152.1,3529739,7603377838.0,09-Nov-20,2154.090667326961
HDFC,2185.0,2288.8,2175.55,2272.1,8512622,19124668022.0,10-Nov-20,2246.624838034627
HDFC,2279.0,2337.0,2273.0,2324.3,7235313,16694403655.0,11-Nov-20,2307.3505811013288
HDFC,2297.25,2343.8,2267.45,2332.1,6398213,14719512309.0,12-Nov-20,2300.5661594885946
HDFC,2320.0,2323.3,2284.0,2306.75,3999928,9216175813.0,13-Nov-20,2304.085426787682
HDFC,2339.9,2364.75,2307.4,2349.0,7393052,17242915956.0,17-Nov-20,2332.313631231053
HDFC,2336.7,2369.4,2320.3,2364.9,4344487,10201897712.0,18-Nov-20,2348.239898519664
HDFC,2336.0,2351.9,2311.0,2324.6,6936896,16143740175.0,19-Nov-20,2327.2282264286505
HDFC,2330.0,2386.55,2326.55,2334.8,5321688,12505673533.0,20-Nov-20,2349.944892109421
HDFC,2344.2,2347.85,2230.1,2250.8,6995598,15855018351.0,23-Nov-20,2266.427880933124
HDFC,2272.25,2272.25,2209.55,2217.7,4945274,11039617437.0,24-Nov-20,2232.3570821353883
HDFC,2228.0,2252.15,2179.3,2191.35,6150483,13593069077.0,25-Nov-20,2210.0815622122686
HDFC,2197.15,2245.0,2187.65,2238.4,5026304,11134205386.0,26-Nov-20,2215.1874192249416
HDFC,2240.0,2272.45,2202.2,2256.25,10179511,22801506316.0,27-Nov-20,2239.941222716887
HDFC,2237.0,2324.0,2217.65,2306.95,7031670,16053479119.0,01-Dec-20,2283.025102002796
HDFC,2300.0,2304.0,2252.5,2276.35,3191550,7265961073.0,02-Dec-20,2276.6245470069402
HDFC,2287.0,2289.45,2235.0,2253.95,4528707,10221611674.0,03-Dec-20,2257.070654824876
HDFC,2253.95,2284.9,2231.6,2245.9,3245440,7312486078.0,04-Dec-20,2253.1570689952673
HDFC,2240.0,2309.7,2221.2,2303.8,4910736,11205315398.0,07-Dec-20,2281.7995913443524
HDFC,2315.0,2340.0,2292.05,2309.75,5262959,12186668785.0,08-Dec-20,2315.55457395735
HDFC,2318.0,2334.65,2280.6,2306.7,3302661,7624232030.0,09-Dec-20,2308.5118424203997
HDFC,2300.0,2303.0,2267.0,2289.1,2545081,5808940361.0,10-Dec-20,2282.418658188089
HDFC,2307.0,2317.7,2272.0,2295.9,4577813,10508944241.0,11-Dec-20,2295.6254964980003
HDFC,2306.7,2315.65,2270.55,2302.65,3160235,7245930583.0,14-Dec-20,2292.8454950343885
HDFC,2290.5,2357.4,2282.7,2350.35,5056502,11791167409.0,15-Dec-20,2331.8822792910987
HDFC,2377.95,2443.4,2365.5,2424.65,6532346,15712587606.0,16-Dec-20,2405.351401471998
HDFC,2434.9,2509.0,2420.15,2494.6,7379515,18267067625.0,17-Dec-20,2475.3750924010587
HDFC,2482.0,2489.0,2431.0,2479.4,4189517,10305009813.0,18-Dec-20,2459.7130917478075
HDFC,2468.0,2478.95,2370.45,2414.8,3573982,8729453775.0,21-Dec-20,2442.5007666518745
HDFC,2415.0,2439.9,2360.5,2403.65,4832004,11582915570.0,22-Dec-20,2397.1245822644187
HDFC,2398.0,2419.65,2376.75,2403.05,2605828,6236006742.0,23-Dec-20,2393.0999060567315
HDFC,2417.0,2464.65,2411.05,2455.15,2723426,6648298919.0,24-Dec-20,2441.1527682411784
HDFC,2467.0,2485.0,2436.6,2476.45,2085391,5130918234.0,28-Dec-20,2460.410653925331
HDFC,2480.0,2530.0,2480.0,2518.95,4490464,11288129537.0,29-Dec-20,2513.800252490611
HDFC,2518.95,2525.0,2483.0,2518.05,2902423,7264128977.0,30-Dec-20,2502.7809444040377
HDFC,2518.7,2575.0,2504.4,2558.65,4956399,12672322865.0,31-Dec-20,2556.76003182956
HDFC,2549.0,2593.3,2541.15,2568.75,2054108,5289219587.0,01-Jan-21,2574.9471726900438
HDFC,2576.9,2592.35,2533.15,2578.5,2795972,7181188494.0,04-Jan-21,2568.4050104936673
HDFC,2589.0,2659.45,2572.4,2651.85,5870743,15448439206.0,05-Jan-21,2631.428288719162
HDFC,2664.7,2665.0,2619.0,2638.85,3401085,8987385763.0,06-Jan-21,2642.5054836912336
HDFC,2670.0,2709.35,2647.4,2661.35,4106042,11007581807.0,07-Jan-21,2680.825429208956
HDFC,2668.0,2674.4,2631.0,2657.5,4497042,11903528947.0,08-Jan-21,2646.9685955790496
HDFC,2680.0,2762.0,2666.75,2751.2,5939812,16152540359.0,11-Jan-21,2719.368956290199
HDFC,2738.0,2760.0,2719.0,2747.55,3412213,9337751783.0,12-Jan-21,2736.567671185826
HDFC,2760.45,2777.15,2651.1,2670.9,5582165,15055421129.0,13-Jan-21,2697.0577059259267
HDFC,2670.0,2699.0,2647.15,2684.05,4253567,11365263176.0,14-Jan-21,2671.9370297917017
HDFC,2661.0,2688.45,2615.6,2632.75,2582955,6833403182.0,15-Jan-21,2645.5757773557807
HDFC,2645.95,2647.4,2550.0,2566.5,5154593,13299213123.0,18-Jan-21,2580.070458133164
HDFC,2585.0,2680.8,2575.0,2656.95,3569359,9388838395.0,19-Jan-21,2630.399014220761
HDFC,2666.0,2711.9,2622.6,2688.15,5771114,15384974616.0,20-Jan-21,2665.858726062247
HDFC,2687.95,2698.0,2641.25,2663.0,3200138,8541606461.0,21-Jan-21,2669.136912533147
HDFC,2669.0,2678.75,2583.05,2589.45,5013872,13154429479.0,22-Jan-21,2623.606960648377
HDFC,2630.45,2670.0,2543.0,2551.4,7761405,20268543191.0,25-Jan-21,2611.4528479057594
HDFC,2546.3,2546.3,2458.25,2467.0,4858346,12121360028.0,27-Jan-21,2494.956108107574
HDFC,2430.1,2454.0,2395.25,2425.75,5282970,12807903788.0,28-Jan-21,2424.375642488979
HDFC,2450.0,2460.0,2364.6,2377.8,7347695,17731030596.0,29-Jan-21,2413.1418895313427
HDFC,2402.7,2602.1,2391.85,2579.25,7106502,17747779822.0,01-Feb-21,2497.400243045031
HDFC,2625.0,2762.95,2612.0,2659.0,9253486,25006997372.0,02-Feb-21,2702.4407203944547
HDFC,2695.0,2734.5,2618.0,2703.55,4782433,12853319780.0,03-Feb-21,2687.611050693235
HDFC,2740.4,2742.0,2659.0,2707.75,4108174,11078934149.0,04-Feb-21,2696.8025572918773
HDFC,2724.5,2767.8,2696.2,2721.5,4575345,12493933544.0,05-Feb-21,2730.708513565644
HDFC,2765.0,2765.0,2711.1,2733.35,3807824,10411332364.0,08-Feb-21,2734.194743244436
HDFC,2760.0,2784.0,2710.45,2747.05,5586584,15344641030.0,09-Feb-21,2746.694765531137
HDFC,2745.95,2780.0,2739.2,2767.1,5602915,15487593018.0,10-Feb-21,2764.2027441073083
HDFC,2744.1,2767.6,2737.45,2760.6,1935639,5326968204.0,11-Feb-21,2752.0463288867395
HDFC,2746.0,2809.0,2735.6,2791.5,2921180,8125663979.0,12-Feb-21,2781.637550236548
HDFC,2819.0,2868.0,2805.0,2860.45,2847445,8108348529.0,15-Feb-21,2847.587408712021
HDFC,2871.0,2896.0,2838.0,2858.65,2295100,6582170859.0,16-Feb-21,2867.923340595181
HDFC,2850.25,2856.6,2787.85,2805.35,2874649,8089368102.0,17-Feb-21,2814.0368100592455
HDFC,2800.0,2806.0,2730.1,2745.15,2937262,8101051922.0,18-Feb-21,2758.0283685963323
HDFC,2725.0,2765.0,2714.15,2741.3,2275146,6234329819.0,19-Feb-21,2740.18890172323
HDFC,2741.3,2741.3,2638.15,2651.95,4090709,10942024844.0,22-Feb-21,2674.848013877301
HDFC,2670.35,2677.9,2621.0,2628.6,3022925,7981842805.0,23-Feb-21,2640.4369294640123
HDFC,2610.1,2723.0,2610.1,2707.75,2950645,7835183617.0,24-Feb-21,2655.4138559535286
HDFC,2718.5,2739.0,2677.0,2684.7,4758112,12859239613.0,25-Feb-21,2702.5928799069884
HDFC,2631.05,2631.05,2520.0,2539.4,8771431,22466145912.0,26-Feb-21,2561.2862840738303
HDFC,2556.0,2614.6,2548.6,2606.0,3595993,9308531411.0,01-Mar-21,2588.584407978547
HDFC,2615.0,2615.0,2541.4,2564.0,4086134,10489679518.0,02-Mar-21,2567.14036250402
HDFC,2608.9,2664.15,2592.15,2654.9,5640063,14814933877.0,03-Mar-21,2626.7319845540733
HDFC,2610.0,2610.0,2568.0,2582.95,5315682,13737220189.0,04-Mar-21,2584.2817890535966
HDFC,2573.6,2579.9,2523.5,2543.9,4254126,10853977689.0,05-Mar-21,2551.4001440013767
HDFC,2555.05,2560.0,2505.4,2510.25,2179821,5505333730.0,08-Mar-21,2525.589821366066
HDFC,2513.1,2584.4,2513.1,2577.3,2877662,7364925571.0,09-Mar-21,2559.3435125459487
HDFC,2590.4,2609.4,2580.6,2599.8,2569360,6671472758.0,10-Mar-21,2596.5504086620795
HDFC,2662.0,2667.95,2556.35,2568.0,3487185,9093216420.0,12-Mar-21,2607.6094098821827
HDFC,2565.0,2568.0,2496.05,2535.5,2905477,7325465979.0,15-Mar-21,2521.26104560456
HDFC,2556.5,2562.65,2503.0,2510.4,2446483,6188680433.0,16-Mar-21,2529.6233135484695
HDFC,2509.1,2542.0,2502.75,2515.55,3362442,8476407085.0,17-Mar-21,2520.908043915702
HDFC,2549.0,2561.45,2501.0,2514.6,3460891,8752416460.0,18-Mar-21,2528.9488920627664
HDFC,2486.0,2567.0,2481.7,2531.65,5277763,13320434189.0,19-Mar-21,2523.8788079343462
HDFC,2530.1,2547.35,2485.0,2531.85,3367784,8474065237.0,22-Mar-21,2516.2139962064075
HDFC,2531.0,2541.35,2492.1,2509.9,3980896,10003415249.0,23-Mar-21,2512.8552087268795
