Date,Open,High,Low,Close,Adj Close,Volume
2020-07-13,788.000000,805.349976,786.049988,797.049988,780.159912,10804688
2020-07-14,792.950012,806.400024,781.349976,783.250000,766.652344,8961822
2020-07-15,799.000000,848.450012,794.799988,830.950012,813.341614,30060599
2020-07-16,900.099976,955.500000,894.250000,911.000000,891.695251,90432109
2020-07-17,911.000000,919.900024,892.150024,903.150024,884.011597,31682878
2020-07-20,908.500000,945.000000,906.750000,934.299988,914.501526,18421053
2020-07-21,945.000000,949.700012,929.200012,936.750000,916.899597,12877784
2020-07-22,938.950012,939.000000,910.000000,917.900024,898.449036,14354201
2020-07-23,915.650024,915.799988,900.650024,907.950012,888.709900,13051307
2020-07-24,903.250000,925.750000,903.250000,922.849976,903.294067,18209580
2020-07-27,921.549988,952.799988,918.650024,948.450012,928.351685,16827870
2020-07-28,946.000000,967.549988,941.200012,962.849976,942.446472,15818463
2020-07-29,953.250000,960.000000,943.599976,954.150024,933.930908,11152710
2020-07-30,962.000000,972.650024,958.750000,961.450012,941.076233,12492320
2020-07-31,969.250000,986.450012,953.299988,966.000000,945.529785,12704346
2020-08-03,960.000000,965.400024,947.450012,956.900024,936.622620,8479792
2020-08-04,960.450012,970.700012,940.549988,949.849976,929.721985,11133170
2020-08-05,952.000000,960.950012,938.299988,944.700012,924.681152,9614176
2020-08-06,953.500000,974.400024,942.500000,970.849976,950.276978,10976491
2020-08-07,969.450012,969.450012,949.000000,950.900024,930.749756,8010948
2020-08-10,948.900024,956.799988,945.299988,951.349976,931.190186,5716319
2020-08-11,949.900024,962.000000,946.099976,948.450012,928.351685,6802442
2020-08-12,948.000000,958.799988,942.200012,954.950012,934.713928,6908726
2020-08-13,954.799988,968.500000,948.250000,951.200012,931.043396,5097703
2020-08-14,955.849976,963.000000,952.049988,953.599976,933.392517,4663873
2020-08-17,954.099976,972.450012,954.099976,957.500000,937.209900,9008210
2020-08-18,963.900024,969.200012,958.700012,967.549988,947.046936,6141761
2020-08-19,970.900024,971.549988,957.450012,959.299988,938.971741,6622744
2020-08-20,958.900024,965.500000,951.299988,955.150024,934.909729,5656501
2020-08-21,963.049988,963.450012,946.549988,948.799988,928.694214,6513773
2020-08-24,947.000000,952.000000,939.200012,947.400024,927.323914,5798574
2020-08-25,947.500000,948.650024,933.599976,938.099976,918.220947,6233918
2020-08-26,941.250000,954.250000,938.400024,950.799988,930.651855,5153601
2020-08-27,960.000000,960.950012,945.200012,947.049988,926.981262,6154280
2020-08-28,951.450012,952.500000,933.049988,935.250000,915.431335,7593610
2020-08-31,935.250000,950.500000,914.599976,928.599976,908.922302,12808355
2020-09-01,926.250000,935.000000,912.099976,914.150024,894.778503,6907773
2020-09-02,915.000000,926.400024,913.500000,924.000000,904.419739,5678118
2020-09-03,926.500000,949.400024,924.000000,935.549988,915.725037,8827948
2020-09-04,915.000000,929.500000,914.450012,919.150024,899.672607,8650342
2020-09-07,918.900024,927.549988,913.049988,925.049988,905.447510,6700385
2020-09-08,929.950012,952.000000,925.549988,939.299988,919.395508,12891964
2020-09-09,935.000000,946.000000,926.000000,927.750000,908.090271,5528947
2020-09-10,935.299988,942.000000,924.799988,940.049988,920.129639,5171884
2020-09-11,934.900024,954.150024,931.000000,945.700012,925.659973,6671903
2020-09-14,957.000000,991.049988,948.299988,978.400024,957.666992,21871587
2020-09-15,979.500000,994.000000,971.650024,982.450012,961.631226,11608203
2020-09-16,986.000000,1005.650024,982.000000,1001.750000,980.522217,10059251
2020-09-17,995.000000,1021.000000,995.000000,1011.000000,989.576172,15628241
2020-09-18,1011.000000,1018.799988,999.099976,1002.150024,980.913757,12897633
2020-09-21,1001.000000,1031.000000,1000.500000,1009.900024,988.499512,14140637
2020-09-22,1009.000000,1022.500000,991.200012,1007.500000,986.150330,12625762
2020-09-23,1020.150024,1037.000000,1008.099976,1019.750000,998.140747,13486204
2020-09-24,1003.000000,1009.000000,970.000000,975.400024,954.730591,14427432
2020-09-25,975.799988,1014.900024,975.000000,1011.450012,990.016663,13311078
2020-09-28,1014.799988,1016.150024,998.500000,1010.400024,988.988953,8554526
2020-09-29,1018.000000,1028.000000,1004.099976,1009.000000,987.618591,8708463
2020-09-30,1009.000000,1023.950012,1005.000000,1008.250000,986.884460,8048817
2020-10-01,1020.599976,1026.500000,1011.750000,1017.650024,996.085327,5563358
2020-10-05,1018.049988,1054.900024,1018.049988,1048.699951,1026.477295,14212509
