Date,Open,High,Low,Close,Adj Close,Volume
2020-01-17,1194.800049,1196.849976,1184.000000,1188.750000,1165.057861,1034774
2020-01-20,1190.000000,1195.000000,1179.099976,1187.849976,1164.175659,1139858
2020-01-21,1183.449951,1183.900024,1161.000000,1176.199951,1152.757935,925998
2020-01-22,1181.800049,1185.949951,1172.000000,1177.650024,1154.179077,902471
2020-01-23,1176.000000,1206.650024,1175.000000,1204.099976,1180.101929,2101116
2020-01-24,1208.900024,1230.000000,1206.050049,1227.849976,1203.378418,2841654
2020-01-27,1228.000000,1240.349976,1208.849976,1213.800049,1189.608521,2332864
2020-01-28,1215.000000,1223.500000,1188.300049,1195.000000,1171.183105,1703068
2020-01-29,1198.500000,1207.900024,1181.599976,1186.199951,1162.558594,1380266
2020-01-30,1191.000000,1191.500000,1176.199951,1179.250000,1155.746948,1859283
2020-01-31,1185.500000,1194.800049,1180.000000,1187.750000,1164.077637,1809101
2020-02-03,1170.000000,1192.300049,1162.550049,1186.400024,1162.754639,3595537
2020-02-04,1195.000000,1287.800049,1185.000000,1275.800049,1250.373047,7875930
2020-02-05,1284.750000,1297.699951,1255.000000,1279.849976,1254.342041,5459816
2020-02-06,1284.949951,1294.199951,1252.050049,1259.300049,1234.201782,2463971
2020-02-07,1264.050049,1279.500000,1258.400024,1275.000000,1249.588745,2277867
2020-02-10,1270.900024,1275.000000,1253.349976,1257.199951,1232.143433,1021943
2020-02-11,1263.000000,1278.900024,1258.550049,1270.699951,1245.374390,1351413
2020-02-12,1276.949951,1288.949951,1265.849976,1269.000000,1243.708252,1195516
2020-02-13,1270.000000,1308.000000,1270.000000,1298.099976,1272.228149,4458645
2020-02-14,1306.949951,1310.699951,1290.000000,1293.449951,1267.670898,1416212
2020-02-17,1293.050049,1321.599976,1288.349976,1316.050049,1289.820801,2347399
2020-02-18,1314.000000,1318.900024,1301.250000,1311.000000,1284.871216,1761012
2020-02-19,1317.000000,1332.900024,1312.050049,1329.599976,1303.100586,1445826
2020-02-20,1330.000000,1341.050049,1320.000000,1322.849976,1296.485229,1513648
2020-02-24,1310.000000,1317.800049,1273.849976,1279.900024,1254.391235,1341317
2020-02-25,1285.000000,1286.750000,1256.800049,1260.099976,1234.985718,1358874
2020-02-26,1256.000000,1267.000000,1245.099976,1255.099976,1230.085327,1506693
2020-02-27,1250.000000,1286.000000,1250.000000,1277.900024,1252.431152,4569014
2020-02-28,1255.000000,1270.699951,1235.650024,1254.500000,1229.497437,2728105
2020-03-02,1275.000000,1294.000000,1228.000000,1244.150024,1219.353760,2773593
2020-03-03,1248.199951,1272.000000,1225.000000,1247.000000,1222.146851,2660100
2020-03-04,1251.949951,1265.650024,1217.300049,1250.949951,1226.018066,3007393
2020-03-05,1253.500000,1265.150024,1242.199951,1259.150024,1234.054810,1555538
2020-03-06,1229.000000,1246.949951,1219.699951,1242.599976,1217.834473,1678642
2020-03-09,1225.000000,1241.849976,1175.000000,1203.449951,1179.464722,2285787
2020-03-11,1197.949951,1213.349976,1177.550049,1187.650024,1163.979614,2314388
2020-03-12,1150.000000,1153.949951,1064.650024,1076.750000,1055.289917,3608906
2020-03-13,1055.599976,1134.699951,946.049988,1084.349976,1062.738647,4337046
2020-03-16,1049.949951,1049.949951,983.000000,1011.349976,991.193420,3443930
2020-03-17,1005.000000,1038.000000,977.799988,1001.000000,981.049622,2985146
2020-03-18,1028.000000,1028.000000,921.000000,930.750000,912.199829,5508541
2020-03-19,879.950012,924.400024,839.750000,903.500000,885.492981,4838552
2020-03-20,906.099976,934.000000,866.000000,904.900024,886.865112,4407646
2020-03-23,839.650024,841.049988,771.250000,800.950012,784.986755,4960906
2020-03-24,805.250000,857.849976,720.900024,816.099976,799.834778,5404961
2020-03-25,799.000000,897.700012,784.799988,880.799988,863.245300,3564854
2020-03-26,895.000000,947.799988,872.299988,928.299988,909.798645,3635282
2020-03-27,960.000000,965.000000,896.000000,937.049988,918.374207,2999631
2020-03-30,861.000000,959.000000,861.000000,943.650024,924.842712,2901412
2020-03-31,967.000000,971.700012,923.750000,933.700012,915.091064,3811918
2020-04-01,929.700012,950.000000,902.000000,936.049988,917.394104,2935916
2020-04-03,930.000000,930.049988,855.950012,862.799988,845.604004,4951957
2020-04-07,900.099976,954.950012,892.299988,947.450012,928.567017,4186574
2020-04-08,935.000000,966.400024,893.400024,913.450012,895.244629,5505995
2020-04-09,931.650024,1044.000000,917.349976,1013.849976,993.643555,8532854
2020-04-13,1014.500000,1014.500000,943.200012,966.849976,947.580261,4399110
2020-04-15,990.000000,990.000000,937.200012,952.049988,933.075317,5502739
2020-04-16,929.000000,999.000000,915.000000,985.250000,965.613647,6251879
2020-04-17,1001.099976,1017.700012,956.299988,975.500000,956.057922,5761623
2020-04-20,975.500000,982.200012,957.000000,975.500000,956.057922,2557331
2020-04-21,958.000000,962.200012,932.450012,936.700012,918.031250,3717567
2020-04-22,936.700012,955.250000,922.549988,951.400024,932.438354,2779272
2020-04-23,922.250000,935.500000,905.000000,912.599976,894.411438,7009187
2020-04-24,910.000000,926.900024,893.099976,906.049988,887.992126,4692972
2020-04-27,914.200012,938.000000,912.049988,927.750000,909.259583,3816089
2020-04-28,930.349976,940.000000,917.000000,932.849976,914.257935,2548149
2020-04-29,932.000000,933.599976,918.000000,925.400024,906.956421,2514908
2020-04-30,935.200012,978.950012,929.000000,970.049988,950.716553,4336412
2020-05-04,928.500000,929.000000,886.000000,891.849976,874.075134,4201101
2020-05-05,905.000000,908.849976,877.000000,886.950012,869.272705,5214901
2020-05-06,887.000000,891.950012,861.250000,876.450012,858.982056,3713850
2020-05-07,878.500000,878.500000,846.400024,849.099976,832.177124,4744629
2020-05-08,857.000000,862.500000,830.299988,832.849976,816.250916,4751910
2020-05-11,848.450012,851.400024,824.000000,829.599976,813.065674,3704305
2020-05-12,827.000000,851.000000,822.250000,846.450012,829.580017,5287477
2020-05-13,874.950012,883.950012,856.000000,860.450012,843.300842,3599358
2020-05-14,855.000000,856.000000,841.250000,846.000000,829.138977,2161536
2020-05-15,846.000000,859.799988,842.000000,845.599976,828.746887,2130736
2020-05-18,841.500000,845.000000,810.000000,817.299988,801.010986,4634758
2020-05-19,827.299988,844.150024,818.150024,826.799988,810.321533,3072505
2020-05-20,824.000000,854.000000,818.599976,848.700012,831.785095,3403474
2020-05-21,854.000000,860.000000,843.900024,849.849976,832.912109,2217516
2020-05-22,844.900024,855.950012,837.900024,849.650024,832.716187,1955658
2020-05-26,856.000000,896.950012,855.150024,892.750000,874.957214,5625204
2020-05-27,884.900024,890.750000,868.500000,885.849976,868.194580,3925259
2020-05-28,885.849976,904.099976,875.000000,899.450012,881.523621,3441157
2020-05-29,895.450012,898.000000,875.000000,890.000000,872.261963,4140081
2020-06-01,898.500000,979.000000,898.500000,958.900024,939.788879,9822341
2020-06-02,958.900024,984.000000,946.349976,976.150024,956.695007,4518557
2020-06-03,989.000000,1005.000000,979.700012,984.349976,964.731567,4194237
2020-06-04,970.099976,977.450012,942.349976,971.250000,951.892578,5293647
2020-06-05,977.000000,995.000000,967.000000,990.950012,971.200012,3136137
2020-06-08,1009.000000,1050.000000,1006.049988,1025.000000,1004.571411,7033675
2020-06-09,1037.000000,1047.000000,989.250000,997.099976,977.227417,17283990
2020-06-10,997.099976,1008.950012,970.849976,977.250000,957.773071,5971985
2020-06-11,976.000000,976.000000,949.099976,951.250000,932.291260,4955842
2020-06-12,910.049988,984.799988,901.000000,977.700012,958.214111,6968318
2020-06-15,979.950012,986.549988,945.000000,948.400024,929.498047,3823415
2020-06-16,965.000000,970.000000,933.650024,958.049988,938.955688,2976379
2020-06-17,955.000000,972.849976,945.750000,963.000000,943.807068,2372940
2020-06-18,958.099976,980.500000,953.650024,976.000000,956.547974,2118941
2020-06-19,980.000000,994.950012,973.000000,975.849976,956.400940,2817395
2020-06-22,979.000000,988.000000,968.549988,979.500000,959.978149,1840153
2020-06-23,981.500000,1008.000000,981.500000,999.250000,979.334595,2929867
2020-06-24,1010.000000,1026.000000,985.150024,988.200012,968.504822,3451720
2020-06-25,985.000000,994.000000,973.549988,977.599976,958.116028,2214883
2020-06-26,988.000000,989.900024,961.900024,966.200012,946.943298,2514103
2020-06-29,964.900024,971.599976,935.000000,957.450012,938.367737,3422997
2020-06-30,965.000000,971.950012,946.400024,949.849976,930.919067,1947529
2020-07-01,950.000000,968.500000,945.000000,948.200012,929.302063,3043306
2020-07-02,956.950012,994.000000,953.099976,986.400024,966.740784,3845200
2020-07-03,992.000000,1008.000000,986.299988,1003.500000,983.499878,3073808
2020-07-06,1007.000000,1019.799988,995.650024,1014.200012,993.986694,2509450
